Index,Strike,Direction,Lots,Entry Date,Entry Time,Entry ₹,Exit Date,Exit Time,Exit ₹,Reason,P&L,P&L %,Hold (min)
NIFTY50,20150,BULLISH,3,18 Sep 23,02:30 PM,60.0,18 Sep 23,02:35 PM,59.44,time_stop,-42.0,-0.93,5
NIFTY50,20000,BULLISH,3,20 Sep 23,09:17 AM,60.0,20 Sep 23,09:23 AM,76.48,tsl_hit,1236.37,27.47,6
NIFTY50,19950,BULLISH,3,20 Sep 23,10:28 AM,60.0,20 Sep 23,10:43 AM,61.82,tsl_hit,136.5,3.03,15
NIFTY50,19950,BULLISH,3,20 Sep 23,11:55 AM,60.0,20 Sep 23,12:17 PM,65.08,tsl_hit,380.63,8.46,22
NIFTY50,19950,BULLISH,3,20 Sep 23,01:05 PM,60.0,20 Sep 23,01:44 PM,53.84,hard_sl_hit,-462.0,-10.27,39
NIFTY50,19900,BULLISH,3,20 Sep 23,01:50 PM,60.0,20 Sep 23,01:55 PM,53.56,hard_sl_hit,-483.0,-10.73,5
NIFTY50,19800,BULLISH,3,21 Sep 23,09:19 AM,60.0,21 Sep 23,09:22 AM,53.88,hard_sl_hit,-459.38,-10.21,3
NIFTY50,19750,BULLISH,3,21 Sep 23,11:43 AM,60.0,21 Sep 23,12:04 PM,52.9,hard_sl_hit,-532.87,-11.84,21
NIFTY50,19750,BULLISH,3,21 Sep 23,01:01 PM,60.0,21 Sep 23,01:22 PM,66.96,tsl_hit,522.37,11.61,21
NIFTY50,19750,BULLISH,3,21 Sep 23,02:15 PM,60.0,21 Sep 23,02:50 PM,52.65,hard_sl_hit,-551.25,-12.25,35
NIFTY50,19750,BEARISH,3,21 Sep 23,03:04 PM,60.0,21 Sep 23,03:09 PM,60.1,tsl_hit,7.87,0.17,5
NIFTY50,19750,BEARISH,3,21 Sep 23,03:18 PM,60.0,21 Sep 23,03:23 PM,58.56,time_stop,-107.63,-2.39,5
NIFTY50,19700,BULLISH,3,22 Sep 23,09:55 AM,60.0,22 Sep 23,09:56 AM,53.88,hard_sl_hit,-459.38,-10.21,1
NIFTY50,19750,BULLISH,3,22 Sep 23,12:59 PM,60.0,22 Sep 23,01:05 PM,60.95,tsl_hit,70.88,1.58,6
NIFTY50,19750,BEARISH,3,25 Sep 23,01:04 PM,60.0,25 Sep 23,01:15 PM,64.06,tsl_hit,304.5,6.77,11
NIFTY50,19750,BEARISH,3,25 Sep 23,01:04 PM,60.0,25 Sep 23,01:15 PM,64.06,tsl_hit,304.5,6.77,11
NIFTY50,19650,BULLISH,3,26 Sep 23,09:33 AM,60.0,26 Sep 23,09:37 AM,58.11,tsl_hit,-141.75,-3.15,4
NIFTY50,19650,BULLISH,3,26 Sep 23,03:04 PM,60.0,27 Sep 23,09:15 AM,45.55,hard_sl_hit,-1084.12,-24.09,26
NIFTY50,19600,BULLISH,3,27 Sep 23,09:17 AM,60.0,27 Sep 23,09:31 AM,53.21,hard_sl_hit,-509.25,-11.32,14
NIFTY50,19600,BULLISH,3,27 Sep 23,10:03 AM,60.0,27 Sep 23,10:07 AM,53.74,hard_sl_hit,-469.87,-10.44,4
NIFTY50,19600,BEARISH,3,27 Sep 23,10:44 AM,60.0,27 Sep 23,11:00 AM,54.5,hard_sl_hit,-412.13,-9.16,16
NIFTY50,19650,BULLISH,3,27 Sep 23,11:55 AM,60.0,27 Sep 23,12:00 PM,57.97,time_stop,-152.25,-3.38,5
NIFTY50,19700,BEARISH,3,27 Sep 23,01:11 PM,60.0,27 Sep 23,01:29 PM,54.22,hard_sl_hit,-433.12,-9.62,18
NIFTY50,19700,BULLISH,3,27 Sep 23,02:22 PM,60.0,27 Sep 23,02:33 PM,62.55,tsl_hit,191.62,4.26,11
NIFTY50,19750,BEARISH,3,28 Sep 23,09:17 AM,60.0,28 Sep 23,09:22 AM,59.86,tsl_hit,-10.5,-0.23,5
NIFTY50,19700,BULLISH,3,28 Sep 23,09:41 AM,60.0,28 Sep 23,09:43 AM,52.27,hard_sl_hit,-580.12,-12.89,2
NIFTY50,19600,BULLISH,3,28 Sep 23,12:28 PM,60.0,28 Sep 23,12:37 PM,58.32,tsl_hit,-126.0,-2.8,9
NIFTY50,19600,BULLISH,3,28 Sep 23,01:13 PM,60.0,28 Sep 23,01:17 PM,53.98,hard_sl_hit,-451.5,-10.03,4
NIFTY50,19550,BEARISH,3,28 Sep 23,02:21 PM,60.0,28 Sep 23,02:35 PM,65.29,tsl_hit,396.38,8.81,14
NIFTY50,19550,BEARISH,3,28 Sep 23,03:20 PM,60.0,28 Sep 23,03:24 PM,54.4,hard_sl_hit,-420.0,-9.33,4
NIFTY50,19600,BEARISH,3,29 Sep 23,11:14 AM,60.0,29 Sep 23,11:31 AM,54.54,hard_sl_hit,-409.5,-9.1,17
NIFTY50,19650,BEARISH,3,29 Sep 23,11:37 AM,60.0,29 Sep 23,11:41 AM,53.84,hard_sl_hit,-462.0,-10.27,4
NIFTY50,19550,BULLISH,3,03 Oct 23,09:18 AM,60.0,03 Oct 23,09:34 AM,53.63,hard_sl_hit,-477.75,-10.62,16
NIFTY50,19500,BULLISH,3,03 Oct 23,09:56 AM,60.0,03 Oct 23,10:02 AM,54.22,hard_sl_hit,-433.12,-9.62,6
NIFTY50,19500,BEARISH,3,03 Oct 23,10:20 AM,60.0,03 Oct 23,10:29 AM,54.47,hard_sl_hit,-414.75,-9.22,9
NIFTY50,19500,BEARISH,3,03 Oct 23,12:10 PM,60.0,03 Oct 23,12:45 PM,54.12,hard_sl_hit,-441.0,-9.8,35
NIFTY50,19550,BULLISH,3,03 Oct 23,01:31 PM,60.0,03 Oct 23,01:56 PM,65.42,tsl_hit,406.87,9.04,25
NIFTY50,19550,BULLISH,3,03 Oct 23,02:04 PM,60.0,03 Oct 23,02:09 PM,51.92,hard_sl_hit,-606.37,-13.47,5
NIFTY50,19400,BULLISH,3,04 Oct 23,09:17 AM,60.0,04 Oct 23,09:23 AM,51.32,hard_sl_hit,-651.0,-14.47,6
NIFTY50,19400,BULLISH,2,04 Oct 23,11:28 AM,60.0,04 Oct 23,11:48 AM,53.81,hard_sl_hit,-309.75,-10.32,20
NIFTY50,19400,BEARISH,2,04 Oct 23,02:43 PM,60.0,04 Oct 23,02:48 PM,57.17,time_stop,-141.75,-4.72,5
NIFTY50,19400,BULLISH,2,04 Oct 23,03:01 PM,60.0,04 Oct 23,03:28 PM,69.13,tsl_hit,456.75,15.22,27
NIFTY50,19550,BEARISH,2,05 Oct 23,09:17 AM,60.0,05 Oct 23,09:34 AM,57.45,tsl_hit,-127.75,-4.26,17
NIFTY50,19550,BEARISH,2,05 Oct 23,02:41 PM,60.0,05 Oct 23,02:46 PM,59.27,time_stop,-36.75,-1.22,5
NIFTY50,19550,BULLISH,2,05 Oct 23,03:05 PM,60.0,06 Oct 23,09:17 AM,81.18,tsl_hit,1058.75,35.29,27
NIFTY50,19600,BEARISH,3,06 Oct 23,09:18 AM,60.0,06 Oct 23,09:23 AM,56.57,time_stop,-257.25,-5.72,5
NIFTY50,19650,BEARISH,3,06 Oct 23,10:47 AM,60.0,06 Oct 23,11:35 AM,67.88,tsl_hit,590.62,13.12,48
NIFTY50,19650,BEARISH,3,06 Oct 23,01:31 PM,60.0,06 Oct 23,02:57 PM,54.54,hard_sl_hit,-409.5,-9.1,86
NIFTY50,19650,BEARISH,3,06 Oct 23,02:58 PM,60.0,06 Oct 23,03:23 PM,67.49,tsl_hit,561.75,12.48,25
NIFTY50,19500,BULLISH,3,09 Oct 23,09:17 AM,60.0,09 Oct 23,09:22 AM,53.0,hard_sl_hit,-525.0,-11.67,5
NIFTY50,19550,BULLISH,3,09 Oct 23,12:21 PM,60.0,09 Oct 23,12:26 PM,58.32,time_stop,-126.0,-2.8,5
NIFTY50,19500,BULLISH,3,09 Oct 23,02:21 PM,60.0,09 Oct 23,02:31 PM,65.46,tsl_hit,409.5,9.1,10
NIFTY50,19500,BULLISH,3,09 Oct 23,03:10 PM,60.0,09 Oct 23,03:24 PM,54.19,hard_sl_hit,-435.75,-9.68,14
NIFTY50,19600,BEARISH,3,10 Oct 23,09:18 AM,60.0,10 Oct 23,09:37 AM,61.37,tsl_hit,102.38,2.28,19
NIFTY50,19600,BEARISH,3,10 Oct 23,09:42 AM,60.0,10 Oct 23,10:12 AM,53.98,hard_sl_hit,-451.5,-10.03,30
NIFTY50,19600,BULLISH,2,10 Oct 23,10:57 AM,60.0,10 Oct 23,11:02 AM,59.82,time_stop,-8.75,-0.29,5
NIFTY50,19600,BULLISH,2,10 Oct 23,11:41 AM,60.0,10 Oct 23,01:22 PM,80.33,tsl_hit,1016.75,33.89,101
NIFTY50,19700,BEARISH,3,10 Oct 23,01:29 PM,60.0,10 Oct 23,01:34 PM,57.97,time_stop,-152.25,-3.38,5
NIFTY50,19700,BEARISH,3,10 Oct 23,02:22 PM,60.0,10 Oct 23,02:27 PM,59.23,time_stop,-57.75,-1.28,5
NIFTY50,19700,BULLISH,3,10 Oct 23,03:03 PM,60.0,11 Oct 23,09:25 AM,97.56,tsl_hit,2816.63,62.59,37
NIFTY50,19800,BULLISH,3,11 Oct 23,10:57 AM,60.0,11 Oct 23,11:11 AM,53.7,hard_sl_hit,-472.5,-10.5,14
NIFTY50,19800,BULLISH,3,11 Oct 23,11:13 AM,60.0,11 Oct 23,11:18 AM,58.25,time_stop,-131.25,-2.92,5
NIFTY50,19800,BULLISH,3,11 Oct 23,12:17 PM,60.0,11 Oct 23,12:22 PM,59.12,time_stop,-65.62,-1.46,5
NIFTY50,19850,BEARISH,3,12 Oct 23,09:17 AM,60.0,12 Oct 23,09:28 AM,65.6,tsl_hit,420.0,9.33,11
NIFTY50,19800,BULLISH,3,12 Oct 23,09:51 AM,60.0,12 Oct 23,10:32 AM,60.03,tsl_hit,2.62,0.06,41
NIFTY50,19800,BULLISH,3,12 Oct 23,10:35 AM,60.0,12 Oct 23,10:40 AM,56.99,time_stop,-225.75,-5.02,5
NIFTY50,19800,BEARISH,3,12 Oct 23,10:47 AM,60.0,12 Oct 23,11:33 AM,60.07,tsl_hit,5.25,0.12,46
NIFTY50,19800,BEARISH,3,12 Oct 23,12:53 PM,60.0,12 Oct 23,01:07 PM,61.22,tsl_hit,91.88,2.04,14
NIFTY50,19800,BULLISH,3,12 Oct 23,01:14 PM,60.0,12 Oct 23,01:55 PM,60.1,tsl_hit,7.87,0.17,41
NIFTY50,19800,BULLISH,3,12 Oct 23,01:57 PM,60.0,12 Oct 23,02:02 PM,58.21,time_stop,-133.88,-2.98,5
NIFTY50,19800,BULLISH,3,12 Oct 23,02:27 PM,60.0,12 Oct 23,03:05 PM,53.91,hard_sl_hit,-456.75,-10.15,38
NIFTY50,19800,BEARISH,3,12 Oct 23,03:10 PM,60.0,13 Oct 23,09:16 AM,96.54,tsl_hit,2740.5,60.9,21
NIFTY50,19700,BULLISH,3,13 Oct 23,09:17 AM,60.0,13 Oct 23,09:31 AM,64.55,tsl_hit,341.25,7.58,14
NIFTY50,19700,BULLISH,3,13 Oct 23,09:46 AM,60.0,13 Oct 23,09:51 AM,57.3,time_stop,-202.13,-4.49,5
NIFTY50,19700,BULLISH,3,13 Oct 23,10:23 AM,60.0,13 Oct 23,10:42 AM,60.63,tsl_hit,47.25,1.05,19
NIFTY50,19700,BEARISH,3,13 Oct 23,11:23 AM,60.0,13 Oct 23,11:28 AM,56.99,time_stop,-225.75,-5.02,5
NIFTY50,19700,BULLISH,3,13 Oct 23,12:11 PM,60.0,13 Oct 23,01:23 PM,78.48,tsl_hit,1386.0,30.8,72
NIFTY50,19750,BEARISH,3,13 Oct 23,02:07 PM,60.0,13 Oct 23,02:09 PM,54.19,hard_sl_hit,-435.75,-9.68,2
NIFTY50,19750,BULLISH,3,16 Oct 23,10:59 AM,60.0,16 Oct 23,11:08 AM,60.98,tsl_hit,73.5,1.63,9
NIFTY50,19750,BULLISH,3,16 Oct 23,11:14 AM,60.0,16 Oct 23,11:19 AM,59.58,time_stop,-31.5,-0.7,5
NIFTY50,19800,BEARISH,3,17 Oct 23,09:17 AM,60.0,17 Oct 23,09:28 AM,59.09,tsl_hit,-68.25,-1.52,11
NIFTY50,19850,BULLISH,3,17 Oct 23,11:33 AM,60.0,17 Oct 23,01:02 PM,61.89,tsl_hit,141.75,3.15,89
NIFTY50,19850,BULLISH,3,17 Oct 23,01:04 PM,60.0,17 Oct 23,01:09 PM,59.82,time_stop,-13.12,-0.29,5
NIFTY50,19800,BULLISH,3,18 Oct 23,09:19 AM,60.0,18 Oct 23,09:47 AM,68.05,tsl_hit,603.75,13.42,28
NIFTY50,19700,BEARISH,3,18 Oct 23,01:07 PM,60.0,18 Oct 23,01:12 PM,58.53,time_stop,-110.25,-2.45,5
NIFTY50,19700,BEARISH,3,18 Oct 23,01:58 PM,60.0,18 Oct 23,02:03 PM,58.6,time_stop,-105.0,-2.33,5
NIFTY50,19550,BULLISH,3,19 Oct 23,09:19 AM,60.0,19 Oct 23,09:32 AM,61.89,tsl_hit,141.75,3.15,13
NIFTY50,19550,BEARISH,3,19 Oct 23,09:53 AM,60.0,19 Oct 23,09:58 AM,53.77,hard_sl_hit,-467.25,-10.38,5
NIFTY50,19700,BEARISH,3,19 Oct 23,02:07 PM,60.0,19 Oct 23,02:34 PM,71.48,tsl_hit,861.0,19.13,27
NIFTY50,19550,BULLISH,3,20 Oct 23,09:17 AM,60.0,20 Oct 23,09:25 AM,68.4,tsl_hit,630.0,14.0,8
NIFTY50,19550,BEARISH,3,20 Oct 23,11:16 AM,60.0,20 Oct 23,11:21 AM,58.53,time_stop,-110.25,-2.45,5
NIFTY50,19550,BULLISH,3,20 Oct 23,11:49 AM,60.0,20 Oct 23,12:14 PM,63.36,tsl_hit,252.0,5.6,25
NIFTY50,19550,BEARISH,3,20 Oct 23,01:20 PM,60.0,20 Oct 23,01:42 PM,64.3,tsl_hit,322.87,7.17,22
NIFTY50,19550,BULLISH,3,20 Oct 23,03:20 PM,60.0,23 Oct 23,09:27 AM,62.52,tsl_hit,189.0,4.2,22
NIFTY50,19450,BULLISH,3,23 Oct 23,11:48 AM,60.0,23 Oct 23,12:02 PM,65.56,tsl_hit,417.37,9.27,14
NIFTY50,19300,BULLISH,3,25 Oct 23,11:07 AM,60.0,25 Oct 23,11:24 AM,53.31,hard_sl_hit,-501.38,-11.14,17
NIFTY50,19250,BULLISH,3,25 Oct 23,11:34 AM,60.0,25 Oct 23,11:44 AM,51.04,hard_sl_hit,-672.0,-14.93,10
NIFTY50,19200,BULLISH,3,25 Oct 23,12:35 PM,60.0,25 Oct 23,12:42 PM,54.54,hard_sl_hit,-409.5,-9.1,7
NIFTY50,19150,BULLISH,3,25 Oct 23,02:26 PM,60.0,25 Oct 23,02:37 PM,53.74,hard_sl_hit,-469.87,-10.44,11
NIFTY50,19100,BULLISH,3,25 Oct 23,03:22 PM,60.0,26 Oct 23,09:15 AM,30.53,hard_sl_hit,-2210.25,-49.12,8
NIFTY50,19000,BULLISH,3,26 Oct 23,09:18 AM,60.0,26 Oct 23,09:21 AM,52.89,hard_sl_hit,-532.88,-11.84,3
NIFTY50,18900,BULLISH,3,26 Oct 23,10:59 AM,60.0,26 Oct 23,11:04 AM,57.62,time_stop,-178.5,-3.97,5
NIFTY50,18900,BEARISH,3,26 Oct 23,11:45 AM,60.0,26 Oct 23,11:50 AM,57.72,time_stop,-170.62,-3.79,5
NIFTY50,18900,BEARISH,3,26 Oct 23,12:47 PM,60.0,26 Oct 23,12:57 PM,60.03,tsl_hit,2.62,0.06,10
NIFTY50,18850,BULLISH,3,26 Oct 23,01:27 PM,60.0,26 Oct 23,01:43 PM,59.93,tsl_hit,-5.25,-0.12,16
NIFTY50,18950,BEARISH,3,27 Oct 23,09:17 AM,60.0,27 Oct 23,09:21 AM,59.02,tsl_hit,-73.5,-1.63,4
NIFTY50,19000,BEARISH,3,27 Oct 23,11:02 AM,60.0,27 Oct 23,11:18 AM,60.98,tsl_hit,73.5,1.63,16
NIFTY50,19050,BEARISH,3,27 Oct 23,11:26 AM,60.0,27 Oct 23,11:53 AM,53.52,hard_sl_hit,-485.63,-10.79,27
NIFTY50,19050,BULLISH,3,27 Oct 23,12:22 PM,60.0,27 Oct 23,12:29 PM,54.12,hard_sl_hit,-441.0,-9.8,7
NIFTY50,19050,BULLISH,3,27 Oct 23,12:31 PM,60.0,27 Oct 23,12:36 PM,58.25,time_stop,-131.25,-2.92,5
NIFTY50,19050,BEARISH,3,27 Oct 23,01:48 PM,60.0,27 Oct 23,01:59 PM,57.93,tsl_hit,-154.88,-3.44,11
NIFTY50,19050,BEARISH,3,27 Oct 23,02:35 PM,60.0,27 Oct 23,02:40 PM,58.25,time_stop,-131.25,-2.92,5
NIFTY50,19000,BEARISH,3,30 Oct 23,09:15 AM,60.0,30 Oct 23,09:18 AM,61.79,tsl_hit,133.88,2.98,3
NIFTY50,19000,BEARISH,3,30 Oct 23,10:05 AM,60.0,30 Oct 23,10:10 AM,51.46,hard_sl_hit,-640.5,-14.23,5
NIFTY50,19100,BEARISH,3,30 Oct 23,12:05 PM,60.0,30 Oct 23,12:21 PM,68.4,tsl_hit,630.0,14.0,16
NIFTY50,19100,BEARISH,3,30 Oct 23,01:15 PM,60.0,30 Oct 23,01:20 PM,58.91,time_stop,-81.38,-1.81,5
NIFTY50,19150,BEARISH,3,30 Oct 23,01:34 PM,60.0,30 Oct 23,02:00 PM,65.25,tsl_hit,393.75,8.75,26
NIFTY50,19200,BEARISH,3,31 Oct 23,09:17 AM,60.0,31 Oct 23,09:21 AM,60.98,tsl_hit,73.5,1.63,4
NIFTY50,19100,BEARISH,3,31 Oct 23,11:27 AM,60.0,31 Oct 23,12:03 PM,69.94,tsl_hit,745.5,16.57,36
NIFTY50,19100,BEARISH,3,31 Oct 23,01:08 PM,60.0,31 Oct 23,01:28 PM,61.09,tsl_hit,81.38,1.81,20
NIFTY50,19050,BULLISH,3,01 Nov 23,11:32 AM,60.0,01 Nov 23,11:51 AM,59.16,tsl_hit,-63.0,-1.4,19
NIFTY50,19050,BEARISH,3,01 Nov 23,12:17 PM,60.0,01 Nov 23,12:42 PM,64.45,tsl_hit,333.38,7.41,25
NIFTY50,19050,BULLISH,3,01 Nov 23,01:03 PM,60.0,01 Nov 23,01:11 PM,52.58,hard_sl_hit,-556.5,-12.37,8
NIFTY50,19000,BULLISH,3,01 Nov 23,01:14 PM,60.0,01 Nov 23,01:33 PM,61.85,tsl_hit,139.12,3.09,19
NIFTY50,19000,BULLISH,3,01 Nov 23,03:05 PM,60.0,01 Nov 23,03:18 PM,54.47,hard_sl_hit,-414.75,-9.22,13
NIFTY50,19100,BEARISH,3,02 Nov 23,11:15 AM,60.0,02 Nov 23,11:57 AM,73.79,tsl_hit,1034.25,22.98,42
NIFTY50,19100,BULLISH,3,02 Nov 23,01:25 PM,60.0,02 Nov 23,01:27 PM,53.84,hard_sl_hit,-462.0,-10.27,2
NIFTY50,19150,BEARISH,3,02 Nov 23,03:02 PM,60.0,02 Nov 23,03:17 PM,62.73,tsl_hit,204.75,4.55,15
NIFTY50,19250,BEARISH,3,03 Nov 23,10:49 AM,60.0,03 Nov 23,11:38 AM,61.5,tsl_hit,112.87,2.51,49
NIFTY50,19250,BEARISH,3,03 Nov 23,12:42 PM,60.0,03 Nov 23,02:36 PM,60.73,tsl_hit,55.12,1.22,114
NIFTY50,19300,BEARISH,3,06 Nov 23,09:17 AM,60.0,06 Nov 23,09:21 AM,52.75,hard_sl_hit,-543.38,-12.08,4
NIFTY50,19350,BULLISH,3,06 Nov 23,10:52 AM,60.0,06 Nov 23,11:01 AM,57.93,tsl_hit,-154.88,-3.44,9
NIFTY50,19300,BULLISH,3,06 Nov 23,11:07 AM,60.0,06 Nov 23,12:18 PM,67.74,tsl_hit,580.13,12.89,71
NIFTY50,19350,BEARISH,3,06 Nov 23,02:17 PM,60.0,06 Nov 23,02:22 PM,56.64,time_stop,-252.0,-5.6,5
NIFTY50,19350,BULLISH,3,07 Nov 23,09:18 AM,60.0,07 Nov 23,09:28 AM,63.64,tsl_hit,273.0,6.07,10
NIFTY50,19350,BULLISH,3,07 Nov 23,11:47 AM,60.0,07 Nov 23,11:52 AM,58.15,time_stop,-139.12,-3.09,5
NIFTY50,19450,BEARISH,3,08 Nov 23,09:59 AM,60.0,08 Nov 23,10:04 AM,57.9,time_stop,-157.5,-3.5,5
NIFTY50,19450,BULLISH,3,08 Nov 23,11:00 AM,60.0,08 Nov 23,11:10 AM,53.7,hard_sl_hit,-472.5,-10.5,10
NIFTY50,19400,BULLISH,3,08 Nov 23,11:14 AM,60.0,08 Nov 23,11:53 AM,67.42,tsl_hit,556.5,12.37,39
NIFTY50,19450,BULLISH,3,08 Nov 23,11:57 AM,60.0,08 Nov 23,12:23 PM,60.32,tsl_hit,23.63,0.53,26
NIFTY50,19400,BULLISH,3,09 Nov 23,09:52 AM,60.0,09 Nov 23,10:15 AM,68.26,tsl_hit,619.5,13.77,23
NIFTY50,19450,BULLISH,3,09 Nov 23,10:28 AM,60.0,09 Nov 23,10:33 AM,59.55,time_stop,-34.12,-0.76,5
NIFTY50,19450,BULLISH,3,09 Nov 23,12:50 PM,60.0,09 Nov 23,01:41 PM,53.67,hard_sl_hit,-475.12,-10.56,51
NIFTY50,19400,BULLISH,3,09 Nov 23,01:44 PM,60.0,09 Nov 23,01:49 PM,58.35,time_stop,-123.38,-2.74,5
NIFTY50,19400,BULLISH,3,09 Nov 23,02:01 PM,60.0,09 Nov 23,02:06 PM,56.4,time_stop,-270.37,-6.01,5
NIFTY50,19400,BULLISH,3,09 Nov 23,02:26 PM,60.0,09 Nov 23,02:33 PM,58.11,tsl_hit,-141.75,-3.15,7
NIFTY50,19350,BEARISH,3,10 Nov 23,09:15 AM,60.0,10 Nov 23,09:28 AM,54.22,hard_sl_hit,-433.12,-9.62,13
NIFTY50,19350,BEARISH,3,10 Nov 23,10:39 AM,60.0,10 Nov 23,11:23 AM,62.0,tsl_hit,149.63,3.33,44
NIFTY50,19350,BULLISH,3,10 Nov 23,02:28 PM,60.0,10 Nov 23,02:54 PM,63.82,tsl_hit,286.13,6.36,26
NIFTY50,19500,BEARISH,3,12 Nov 23,06:17 PM,60.0,12 Nov 23,06:21 PM,54.54,hard_sl_hit,-409.5,-9.1,4
NIFTY50,19450,BEARISH,3,13 Nov 23,10:53 AM,60.0,13 Nov 23,11:18 AM,58.85,tsl_hit,-86.62,-1.92,25
NIFTY50,19450,BEARISH,3,13 Nov 23,01:32 PM,60.0,13 Nov 23,01:58 PM,60.88,tsl_hit,65.62,1.46,26
NIFTY50,19450,BEARISH,3,13 Nov 23,02:02 PM,60.0,13 Nov 23,02:07 PM,59.48,time_stop,-39.37,-0.87,5
NIFTY50,19450,BULLISH,3,13 Nov 23,02:41 PM,60.0,13 Nov 23,02:46 PM,59.12,time_stop,-65.62,-1.46,5
NIFTY50,19450,BULLISH,3,13 Nov 23,03:03 PM,60.0,13 Nov 23,03:13 PM,61.33,tsl_hit,99.75,2.22,10
NIFTY50,19600,BEARISH,3,15 Nov 23,09:17 AM,60.0,15 Nov 23,09:29 AM,53.6,hard_sl_hit,-480.37,-10.67,12
NIFTY50,19650,BEARISH,3,15 Nov 23,12:24 PM,60.0,15 Nov 23,01:13 PM,54.05,hard_sl_hit,-446.25,-9.92,49
NIFTY50,19800,BEARISH,3,16 Nov 23,01:46 PM,60.0,16 Nov 23,02:18 PM,52.48,hard_sl_hit,-564.37,-12.54,32
NIFTY50,19850,BEARISH,3,16 Nov 23,02:22 PM,60.0,16 Nov 23,02:38 PM,54.58,hard_sl_hit,-406.87,-9.04,16
NIFTY50,19800,BULLISH,3,17 Nov 23,11:08 AM,60.0,17 Nov 23,11:14 AM,54.26,hard_sl_hit,-430.5,-9.57,6
NIFTY50,19750,BULLISH,3,17 Nov 23,11:16 AM,60.0,17 Nov 23,11:21 AM,56.08,time_stop,-294.0,-6.53,5
NIFTY50,19800,BEARISH,3,17 Nov 23,11:44 AM,60.0,17 Nov 23,11:57 AM,63.15,tsl_hit,236.25,5.25,13
NIFTY50,19750,BULLISH,3,17 Nov 23,01:22 PM,60.0,17 Nov 23,01:56 PM,54.5,hard_sl_hit,-412.13,-9.16,34
NIFTY50,19700,BEARISH,3,20 Nov 23,12:55 PM,60.0,20 Nov 23,01:04 PM,59.26,tsl_hit,-55.13,-1.23,9
