avg_loss_pct,avg_win_pct,consistency_score,final_capital,hard_sl_pct,max_drawdown_pct,min_confidence,note,profitable_months,return_pct,risk_per_trade_pct,time_stop_minutes,total_months,trade_count,win_rate
12.154,21.573,0.0,1312.55,5.0,99.761,0.9,,4,-97.375,3,10,9,913,0.391
12.619,23.608,0.0,12269.04,5.0,99.638,0.95,,4,-75.462,3,10,9,736,0.3967
13.203,26.364,0.0,94732.89,5.0,99.105,1.0,,5,89.466,3,10,9,525,0.4038
10.462,14.697,0.0,1112.26,5.0,99.669,0.8,,0,-97.775,4,10,3,478,0.4121
10.26,15.463,0.0527,1051.1,5.0,99.83,0.85,,1,-97.898,4,10,4,511,0.4012
10.539,15.231,0.0,1104.13,5.0,99.889,0.9,,1,-97.792,4,10,4,397,0.4055
12.237,23.553,0.0,1112.53,5.0,99.784,0.95,,3,-97.775,4,10,9,680,0.3941
13.203,26.364,0.0,5663.75,5.0,99.926,1.0,,4,-88.672,4,10,9,525,0.4038
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,5,10,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,5,10,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,5,10,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,5,10,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,5,10,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,6,10,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,6,10,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,6,10,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,6,10,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,6,10,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,7,10,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,7,10,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,7,10,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,7,10,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,7,10,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,8,10,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,8,10,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,8,10,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,8,10,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,8,10,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,9,10,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,9,10,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,9,10,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,9,10,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,9,10,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,10,10,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,10,10,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,10,10,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,10,10,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,10,10,7,401,0.414
12.154,19.327,0.0,11881.06,5.0,95.44,0.8,,3,-76.238,1,15,9,1960,0.3898
12.129,20.458,0.0,33462.24,5.0,83.249,0.85,,5,-33.076,1,15,9,1285,0.3852
12.465,21.958,0.0,88777.81,5.0,75.048,0.9,,4,77.556,1,15,9,988,0.3917
12.619,23.608,0.0,187225.03,5.0,75.731,0.95,,5,274.45,1,15,9,736,0.3967
13.203,26.364,0.0,291601.85,5.0,68.722,1.0,,6,483.204,1,15,9,525,0.4038
10.674,15.888,0.0,2110.03,5.0,98.887,0.8,,2,-95.78,2,15,7,1431,0.3955
11.803,19.952,0.0,2206.36,5.0,99.008,0.85,,3,-95.587,2,15,9,1191,0.3804
12.465,21.958,0.0,18020.15,5.0,96.942,0.9,,4,-63.96,2,15,9,988,0.3917
12.619,23.608,0.0,104912.64,5.0,96.369,0.95,,4,109.825,2,15,9,736,0.3967
13.203,26.364,0.0,348153.54,5.0,92.887,1.0,,5,596.307,2,15,9,525,0.4038
10.287,14.769,0.0,1363.48,5.0,99.503,0.8,,0,-97.273,3,15,4,724,0.4033
10.558,16.706,0.0,1418.6,5.0,99.639,0.85,,3,-97.163,3,15,7,963,0.3884
12.154,21.573,0.0,1312.55,5.0,99.761,0.9,,4,-97.375,3,15,9,913,0.391
12.619,23.608,0.0,12269.04,5.0,99.638,0.95,,4,-75.462,3,15,9,736,0.3967
13.203,26.364,0.0,94732.89,5.0,99.105,1.0,,5,89.466,3,15,9,525,0.4038
10.462,14.697,0.0,1112.26,5.0,99.669,0.8,,0,-97.775,4,15,3,478,0.4121
10.26,15.463,0.0527,1051.1,5.0,99.83,0.85,,1,-97.898,4,15,4,511,0.4012
10.539,15.231,0.0,1104.13,5.0,99.889,0.9,,1,-97.792,4,15,4,397,0.4055
12.237,23.553,0.0,1112.53,5.0,99.784,0.95,,3,-97.775,4,15,9,680,0.3941
13.203,26.364,0.0,5663.75,5.0,99.926,1.0,,4,-88.672,4,15,9,525,0.4038
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,5,15,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,5,15,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,5,15,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,5,15,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,5,15,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,6,15,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,6,15,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,6,15,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,6,15,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,6,15,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,7,15,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,7,15,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,7,15,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,7,15,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,7,15,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,8,15,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,8,15,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,8,15,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,8,15,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,8,15,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,9,15,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,9,15,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,9,15,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,9,15,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,9,15,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,10,15,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,10,15,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,10,15,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,10,15,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,10,15,7,401,0.414
12.154,19.327,0.0,11881.06,5.0,95.44,0.8,,3,-76.238,1,20,9,1960,0.3898
12.129,20.458,0.0,33462.24,5.0,83.249,0.85,,5,-33.076,1,20,9,1285,0.3852
12.465,21.958,0.0,88777.81,5.0,75.048,0.9,,4,77.556,1,20,9,988,0.3917
12.619,23.608,0.0,187225.03,5.0,75.731,0.95,,5,274.45,1,20,9,736,0.3967
13.203,26.364,0.0,291601.85,5.0,68.722,1.0,,6,483.204,1,20,9,525,0.4038
10.674,15.888,0.0,2110.03,5.0,98.887,0.8,,2,-95.78,2,20,7,1431,0.3955
11.803,19.952,0.0,2206.36,5.0,99.008,0.85,,3,-95.587,2,20,9,1191,0.3804
12.465,21.958,0.0,18020.15,5.0,96.942,0.9,,4,-63.96,2,20,9,988,0.3917
12.619,23.608,0.0,104912.64,5.0,96.369,0.95,,4,109.825,2,20,9,736,0.3967
13.203,26.364,0.0,348153.54,5.0,92.887,1.0,,5,596.307,2,20,9,525,0.4038
10.287,14.769,0.0,1363.48,5.0,99.503,0.8,,0,-97.273,3,20,4,724,0.4033
10.558,16.706,0.0,1418.6,5.0,99.639,0.85,,3,-97.163,3,20,7,963,0.3884
12.154,21.573,0.0,1312.55,5.0,99.761,0.9,,4,-97.375,3,20,9,913,0.391
12.619,23.608,0.0,12269.04,5.0,99.638,0.95,,4,-75.462,3,20,9,736,0.3967
13.203,26.364,0.0,94732.89,5.0,99.105,1.0,,5,89.466,3,20,9,525,0.4038
10.462,14.697,0.0,1112.26,5.0,99.669,0.8,,0,-97.775,4,20,3,478,0.4121
10.26,15.463,0.0527,1051.1,5.0,99.83,0.85,,1,-97.898,4,20,4,511,0.4012
10.539,15.231,0.0,1104.13,5.0,99.889,0.9,,1,-97.792,4,20,4,397,0.4055
12.237,23.553,0.0,1112.53,5.0,99.784,0.95,,3,-97.775,4,20,9,680,0.3941
13.203,26.364,0.0,5663.75,5.0,99.926,1.0,,4,-88.672,4,20,9,525,0.4038
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,5,20,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,5,20,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,5,20,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,5,20,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,5,20,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,6,20,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,6,20,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,6,20,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,6,20,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,6,20,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,7,20,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,7,20,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,7,20,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,7,20,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,7,20,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,8,20,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,8,20,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,8,20,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,8,20,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,8,20,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,9,20,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,9,20,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,9,20,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,9,20,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,9,20,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,10,20,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,10,20,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,10,20,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,10,20,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,10,20,7,401,0.414
12.154,19.327,0.0,11881.06,5.0,95.44,0.8,,3,-76.238,1,25,9,1960,0.3898
12.129,20.458,0.0,33462.24,5.0,83.249,0.85,,5,-33.076,1,25,9,1285,0.3852
12.465,21.958,0.0,88777.81,5.0,75.048,0.9,,4,77.556,1,25,9,988,0.3917
12.619,23.608,0.0,187225.03,5.0,75.731,0.95,,5,274.45,1,25,9,736,0.3967
13.203,26.364,0.0,291601.85,5.0,68.722,1.0,,6,483.204,1,25,9,525,0.4038
10.674,15.888,0.0,2110.03,5.0,98.887,0.8,,2,-95.78,2,25,7,1431,0.3955
11.803,19.952,0.0,2206.36,5.0,99.008,0.85,,3,-95.587,2,25,9,1191,0.3804
12.465,21.958,0.0,18020.15,5.0,96.942,0.9,,4,-63.96,2,25,9,988,0.3917
12.619,23.608,0.0,104912.64,5.0,96.369,0.95,,4,109.825,2,25,9,736,0.3967
13.203,26.364,0.0,348153.54,5.0,92.887,1.0,,5,596.307,2,25,9,525,0.4038
10.287,14.769,0.0,1363.48,5.0,99.503,0.8,,0,-97.273,3,25,4,724,0.4033
10.558,16.706,0.0,1418.6,5.0,99.639,0.85,,3,-97.163,3,25,7,963,0.3884
12.154,21.573,0.0,1312.55,5.0,99.761,0.9,,4,-97.375,3,25,9,913,0.391
12.619,23.608,0.0,12269.04,5.0,99.638,0.95,,4,-75.462,3,25,9,736,0.3967
13.203,26.364,0.0,94732.89,5.0,99.105,1.0,,5,89.466,3,25,9,525,0.4038
10.462,14.697,0.0,1112.26,5.0,99.669,0.8,,0,-97.775,4,25,3,478,0.4121
10.26,15.463,0.0527,1051.1,5.0,99.83,0.85,,1,-97.898,4,25,4,511,0.4012
10.539,15.231,0.0,1104.13,5.0,99.889,0.9,,1,-97.792,4,25,4,397,0.4055
12.237,23.553,0.0,1112.53,5.0,99.784,0.95,,3,-97.775,4,25,9,680,0.3941
13.203,26.364,0.0,5663.75,5.0,99.926,1.0,,4,-88.672,4,25,9,525,0.4038
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,5,25,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,5,25,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,5,25,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,5,25,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,5,25,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,6,25,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,6,25,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,6,25,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,6,25,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,6,25,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,7,25,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,7,25,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,7,25,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,7,25,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,7,25,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,8,25,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,8,25,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,8,25,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,8,25,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,8,25,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,9,25,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,9,25,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,9,25,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,9,25,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,9,25,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,10,25,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,10,25,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,10,25,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,10,25,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,10,25,7,401,0.414
12.154,19.327,0.0,11881.06,5.0,95.44,0.8,,3,-76.238,1,30,9,1960,0.3898
12.129,20.458,0.0,33462.24,5.0,83.249,0.85,,5,-33.076,1,30,9,1285,0.3852
12.465,21.958,0.0,88777.81,5.0,75.048,0.9,,4,77.556,1,30,9,988,0.3917
12.619,23.608,0.0,187225.03,5.0,75.731,0.95,,5,274.45,1,30,9,736,0.3967
13.203,26.364,0.0,291601.85,5.0,68.722,1.0,,6,483.204,1,30,9,525,0.4038
10.674,15.888,0.0,2110.03,5.0,98.887,0.8,,2,-95.78,2,30,7,1431,0.3955
11.803,19.952,0.0,2206.36,5.0,99.008,0.85,,3,-95.587,2,30,9,1191,0.3804
12.465,21.958,0.0,18020.15,5.0,96.942,0.9,,4,-63.96,2,30,9,988,0.3917
12.619,23.608,0.0,104912.64,5.0,96.369,0.95,,4,109.825,2,30,9,736,0.3967
13.203,26.364,0.0,348153.54,5.0,92.887,1.0,,5,596.307,2,30,9,525,0.4038
10.287,14.769,0.0,1363.48,5.0,99.503,0.8,,0,-97.273,3,30,4,724,0.4033
10.558,16.706,0.0,1418.6,5.0,99.639,0.85,,3,-97.163,3,30,7,963,0.3884
12.154,21.573,0.0,1312.55,5.0,99.761,0.9,,4,-97.375,3,30,9,913,0.391
12.619,23.608,0.0,12269.04,5.0,99.638,0.95,,4,-75.462,3,30,9,736,0.3967
13.203,26.364,0.0,94732.89,5.0,99.105,1.0,,5,89.466,3,30,9,525,0.4038
10.462,14.697,0.0,1112.26,5.0,99.669,0.8,,0,-97.775,4,30,3,478,0.4121
10.26,15.463,0.0527,1051.1,5.0,99.83,0.85,,1,-97.898,4,30,4,511,0.4012
10.539,15.231,0.0,1104.13,5.0,99.889,0.9,,1,-97.792,4,30,4,397,0.4055
12.237,23.553,0.0,1112.53,5.0,99.784,0.95,,3,-97.775,4,30,9,680,0.3941
13.203,26.364,0.0,5663.75,5.0,99.926,1.0,,4,-88.672,4,30,9,525,0.4038
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,5,30,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,5,30,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,5,30,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,5,30,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,5,30,7,401,0.414
10.301,15.506,0.0,816.95,5.0,99.755,0.8,,0,-98.366,6,30,2,344,0.4128
10.494,15.876,0.0,888.09,5.0,99.899,0.85,,0,-98.224,6,30,3,302,0.4139
10.315,15.243,0.0,872.86,5.0,99.947,0.9,,0,-98.254,6,30,3,297,0.4175
11.09,22.774,0.0,178.81,5.0,99.976,0.95,,2,-99.642,6,30,7,564,0.4025
11.433,25.61,0.0,107.68,5.0,99.989,1.0,,3,-99.785,6,30,7,401,0.414
