avg_loss_pct,avg_win_pct,final_capital,hard_sl_pct,max_drawdown_pct,min_confidence,return_pct,risk_per_trade_pct,time_stop_minutes,trade_count,tsl_activation_pct,tsl_base_trail_pct,win_rate
4.467,9.298,30379.4,1.0,79.715,0.9,-69.621,3,45,234,5.0,4.5,0.3205
4.6,8.307,31523.9,1.0,76.318,0.95,-68.476,3,45,168,5.0,4.5,0.3333
5.05,9.69,82026.1,1.0,53.468,1.0,-17.974,3,45,125,5.0,4.5,0.368
4.825,9.12,842.2,1.0,99.271,0.6,-99.158,4,45,473,5.0,4.5,0.3214
4.751,8.544,1093.5,1.0,98.954,0.65,-98.906,4,45,410,5.0,4.5,0.322
5.003,9.197,1990.9,1.0,98.096,0.7,-98.009,4,45,335,5.0,4.5,0.3313
4.34,11.299,7339.6,1.0,97.89,0.75,-92.66,4,45,590,5.0,4.5,0.2847
4.408,11.456,11902.9,1.0,95.866,0.8,-88.097,4,45,473,5.0,4.5,0.2939
4.429,11.953,42327.7,1.0,89.972,0.85,-57.672,4,45,304,5.0,4.5,0.3026
4.467,9.298,30379.4,1.0,79.715,0.9,-69.621,4,45,234,5.0,4.5,0.3205
4.6,8.307,31523.9,1.0,76.318,0.95,-68.476,4,45,168,5.0,4.5,0.3333
5.05,9.69,82026.1,1.0,53.468,1.0,-17.974,4,45,125,5.0,4.5,0.368
4.825,9.12,842.2,1.0,99.271,0.6,-99.158,5,45,473,5.0,4.5,0.3214
4.751,8.544,1093.5,1.0,98.954,0.65,-98.906,5,45,410,5.0,4.5,0.322
5.003,9.197,1990.9,1.0,98.096,0.7,-98.009,5,45,335,5.0,4.5,0.3313
4.34,11.299,7339.6,1.0,97.89,0.75,-92.66,5,45,590,5.0,4.5,0.2847
4.408,11.456,11902.9,1.0,95.866,0.8,-88.097,5,45,473,5.0,4.5,0.2939
4.429,11.953,42327.7,1.0,89.972,0.85,-57.672,5,45,304,5.0,4.5,0.3026
4.467,9.298,30379.4,1.0,79.715,0.9,-69.621,5,45,234,5.0,4.5,0.3205
4.6,8.307,31523.9,1.0,76.318,0.95,-68.476,5,45,168,5.0,4.5,0.3333
5.05,9.69,82026.1,1.0,53.468,1.0,-17.974,5,45,125,5.0,4.5,0.368
4.825,9.12,842.2,1.0,99.271,0.6,-99.158,6,45,473,5.0,4.5,0.3214
4.751,8.544,1093.5,1.0,98.954,0.65,-98.906,6,45,410,5.0,4.5,0.322
5.003,9.197,1990.9,1.0,98.096,0.7,-98.009,6,45,335,5.0,4.5,0.3313
4.34,11.299,7339.6,1.0,97.89,0.75,-92.66,6,45,590,5.0,4.5,0.2847
4.408,11.456,11902.9,1.0,95.866,0.8,-88.097,6,45,473,5.0,4.5,0.2939
4.429,11.953,42327.7,1.0,89.972,0.85,-57.672,6,45,304,5.0,4.5,0.3026
4.467,9.298,30379.4,1.0,79.715,0.9,-69.621,6,45,234,5.0,4.5,0.3205
4.6,8.307,31523.9,1.0,76.318,0.95,-68.476,6,45,168,5.0,4.5,0.3333
5.05,9.69,82026.1,1.0,53.468,1.0,-17.974,6,45,125,5.0,4.5,0.368
4.825,9.12,842.2,1.0,99.271,0.6,-99.158,7,45,473,5.0,4.5,0.3214
4.751,8.544,1093.5,1.0,98.954,0.65,-98.906,7,45,410,5.0,4.5,0.322
5.003,9.197,1990.9,1.0,98.096,0.7,-98.009,7,45,335,5.0,4.5,0.3313
4.34,11.299,7339.6,1.0,97.89,0.75,-92.66,7,45,590,5.0,4.5,0.2847
4.408,11.456,11902.9,1.0,95.866,0.8,-88.097,7,45,473,5.0,4.5,0.2939
4.429,11.953,42327.7,1.0,89.972,0.85,-57.672,7,45,304,5.0,4.5,0.3026
4.467,9.298,30379.4,1.0,79.715,0.9,-69.621,7,45,234,5.0,4.5,0.3205
4.6,8.307,31523.9,1.0,76.318,0.95,-68.476,7,45,168,5.0,4.5,0.3333
5.05,9.69,82026.1,1.0,53.468,1.0,-17.974,7,45,125,5.0,4.5,0.368
4.825,9.12,842.2,1.0,99.271,0.6,-99.158,8,45,473,5.0,4.5,0.3214
4.751,8.544,1093.5,1.0,98.954,0.65,-98.906,8,45,410,5.0,4.5,0.322
5.003,9.197,1990.9,1.0,98.096,0.7,-98.009,8,45,335,5.0,4.5,0.3313
4.34,11.299,7339.6,1.0,97.89,0.75,-92.66,8,45,590,5.0,4.5,0.2847
4.408,11.456,11902.9,1.0,95.866,0.8,-88.097,8,45,473,5.0,4.5,0.2939
4.429,11.953,42327.7,1.0,89.972,0.85,-57.672,8,45,304,5.0,4.5,0.3026
4.467,9.298,30379.4,1.0,79.715,0.9,-69.621,8,45,234,5.0,4.5,0.3205
4.6,8.307,31523.9,1.0,76.318,0.95,-68.476,8,45,168,5.0,4.5,0.3333
5.05,9.69,82026.1,1.0,53.468,1.0,-17.974,8,45,125,5.0,4.5,0.368
4.825,9.12,842.2,1.0,99.271,0.6,-99.158,9,45,473,5.0,4.5,0.3214
4.751,8.544,1093.5,1.0,98.954,0.65,-98.906,9,45,410,5.0,4.5,0.322
5.003,9.197,1990.9,1.0,98.096,0.7,-98.009,9,45,335,5.0,4.5,0.3313
4.34,11.299,7339.6,1.0,97.89,0.75,-92.66,9,45,590,5.0,4.5,0.2847
4.408,11.456,11902.9,1.0,95.866,0.8,-88.097,9,45,473,5.0,4.5,0.2939
4.429,11.953,42327.7,1.0,89.972,0.85,-57.672,9,45,304,5.0,4.5,0.3026
4.467,9.298,30379.4,1.0,79.715,0.9,-69.621,9,45,234,5.0,4.5,0.3205
4.6,8.307,31523.9,1.0,76.318,0.95,-68.476,9,45,168,5.0,4.5,0.3333
5.05,9.69,82026.1,1.0,53.468,1.0,-17.974,9,45,125,5.0,4.5,0.368
4.825,9.12,842.2,1.0,99.271,0.6,-99.158,10,45,473,5.0,4.5,0.3214
4.751,8.544,1093.5,1.0,98.954,0.65,-98.906,10,45,410,5.0,4.5,0.322
5.003,9.197,1990.9,1.0,98.096,0.7,-98.009,10,45,335,5.0,4.5,0.3313
4.34,11.299,7339.6,1.0,97.89,0.75,-92.66,10,45,590,5.0,4.5,0.2847
4.408,11.456,11902.9,1.0,95.866,0.8,-88.097,10,45,473,5.0,4.5,0.2939
4.429,11.953,42327.7,1.0,89.972,0.85,-57.672,10,45,304,5.0,4.5,0.3026
4.467,9.298,30379.4,1.0,79.715,0.9,-69.621,10,45,234,5.0,4.5,0.3205
4.6,8.307,31523.9,1.0,76.318,0.95,-68.476,10,45,168,5.0,4.5,0.3333
5.05,9.69,82026.1,1.0,53.468,1.0,-17.974,10,45,125,5.0,4.5,0.368
4.795,9.457,1146.0,1.0,99.008,0.6,-98.854,1,45,469,5.0,5.0,0.3134
4.747,8.717,1288.8,1.0,98.768,0.65,-98.711,1,45,408,5.0,5.0,0.3137
4.962,9.46,1780.2,1.0,98.298,0.7,-98.22,1,45,335,5.0,5.0,0.3194
4.313,11.904,7383.7,1.0,97.716,0.75,-92.616,1,45,585,5.0,5.0,0.2752
4.38,12.144,17940.4,1.0,95.811,0.8,-82.06,1,45,469,5.0,5.0,0.2836
4.403,12.732,41121.6,1.0,91.184,0.85,-58.878,1,45,304,5.0,5.0,0.2895
4.432,9.99,29215.3,1.0,80.82,0.9,-70.785,1,45,234,5.0,5.0,0.3034
4.546,9.176,30870.1,1.0,76.845,0.95,-69.13,1,45,168,5.0,5.0,0.3095
5.005,9.954,81872.8,1.0,53.121,1.0,-18.127,1,45,125,5.0,5.0,0.36
4.795,9.457,1146.0,1.0,99.008,0.6,-98.854,2,45,469,5.0,5.0,0.3134
4.747,8.717,1288.8,1.0,98.768,0.65,-98.711,2,45,408,5.0,5.0,0.3137
4.962,9.46,1780.2,1.0,98.298,0.7,-98.22,2,45,335,5.0,5.0,0.3194
4.313,11.904,7383.7,1.0,97.716,0.75,-92.616,2,45,585,5.0,5.0,0.2752
4.38,12.144,17940.4,1.0,95.811,0.8,-82.06,2,45,469,5.0,5.0,0.2836
4.403,12.732,41121.6,1.0,91.184,0.85,-58.878,2,45,304,5.0,5.0,0.2895
4.432,9.99,29215.3,1.0,80.82,0.9,-70.785,2,45,234,5.0,5.0,0.3034
4.546,9.176,30870.1,1.0,76.845,0.95,-69.13,2,45,168,5.0,5.0,0.3095
5.005,9.954,81872.8,1.0,53.121,1.0,-18.127,2,45,125,5.0,5.0,0.36
4.795,9.457,1146.0,1.0,99.008,0.6,-98.854,3,45,469,5.0,5.0,0.3134
4.747,8.717,1288.8,1.0,98.768,0.65,-98.711,3,45,408,5.0,5.0,0.3137
4.962,9.46,1780.2,1.0,98.298,0.7,-98.22,3,45,335,5.0,5.0,0.3194
4.313,11.904,7383.7,1.0,97.716,0.75,-92.616,3,45,585,5.0,5.0,0.2752
4.38,12.144,17940.4,1.0,95.811,0.8,-82.06,3,45,469,5.0,5.0,0.2836
4.403,12.732,41121.6,1.0,91.184,0.85,-58.878,3,45,304,5.0,5.0,0.2895
4.432,9.99,29215.3,1.0,80.82,0.9,-70.785,3,45,234,5.0,5.0,0.3034
4.546,9.176,30870.1,1.0,76.845,0.95,-69.13,3,45,168,5.0,5.0,0.3095
5.005,9.954,81872.8,1.0,53.121,1.0,-18.127,3,45,125,5.0,5.0,0.36
4.795,9.457,1146.0,1.0,99.008,0.6,-98.854,4,45,469,5.0,5.0,0.3134
4.747,8.717,1288.8,1.0,98.768,0.65,-98.711,4,45,408,5.0,5.0,0.3137
4.962,9.46,1780.2,1.0,98.298,0.7,-98.22,4,45,335,5.0,5.0,0.3194
4.313,11.904,7383.7,1.0,97.716,0.75,-92.616,4,45,585,5.0,5.0,0.2752
4.38,12.144,17940.4,1.0,95.811,0.8,-82.06,4,45,469,5.0,5.0,0.2836
4.403,12.732,41121.6,1.0,91.184,0.85,-58.878,4,45,304,5.0,5.0,0.2895
4.432,9.99,29215.3,1.0,80.82,0.9,-70.785,4,45,234,5.0,5.0,0.3034
4.546,9.176,30870.1,1.0,76.845,0.95,-69.13,4,45,168,5.0,5.0,0.3095
5.005,9.954,81872.8,1.0,53.121,1.0,-18.127,4,45,125,5.0,5.0,0.36
4.795,9.457,1146.0,1.0,99.008,0.6,-98.854,5,45,469,5.0,5.0,0.3134
4.747,8.717,1288.8,1.0,98.768,0.65,-98.711,5,45,408,5.0,5.0,0.3137
4.962,9.46,1780.2,1.0,98.298,0.7,-98.22,5,45,335,5.0,5.0,0.3194
4.313,11.904,7383.7,1.0,97.716,0.75,-92.616,5,45,585,5.0,5.0,0.2752
4.38,12.144,17940.4,1.0,95.811,0.8,-82.06,5,45,469,5.0,5.0,0.2836
4.403,12.732,41121.6,1.0,91.184,0.85,-58.878,5,45,304,5.0,5.0,0.2895
4.432,9.99,29215.3,1.0,80.82,0.9,-70.785,5,45,234,5.0,5.0,0.3034
4.546,9.176,30870.1,1.0,76.845,0.95,-69.13,5,45,168,5.0,5.0,0.3095
5.005,9.954,81872.8,1.0,53.121,1.0,-18.127,5,45,125,5.0,5.0,0.36
4.795,9.457,1146.0,1.0,99.008,0.6,-98.854,6,45,469,5.0,5.0,0.3134
4.747,8.717,1288.8,1.0,98.768,0.65,-98.711,6,45,408,5.0,5.0,0.3137
4.962,9.46,1780.2,1.0,98.298,0.7,-98.22,6,45,335,5.0,5.0,0.3194
4.313,11.904,7383.7,1.0,97.716,0.75,-92.616,6,45,585,5.0,5.0,0.2752
4.38,12.144,17940.4,1.0,95.811,0.8,-82.06,6,45,469,5.0,5.0,0.2836
4.403,12.732,41121.6,1.0,91.184,0.85,-58.878,6,45,304,5.0,5.0,0.2895
4.432,9.99,29215.3,1.0,80.82,0.9,-70.785,6,45,234,5.0,5.0,0.3034
4.546,9.176,30870.1,1.0,76.845,0.95,-69.13,6,45,168,5.0,5.0,0.3095
5.005,9.954,81872.8,1.0,53.121,1.0,-18.127,6,45,125,5.0,5.0,0.36
4.795,9.457,1146.0,1.0,99.008,0.6,-98.854,7,45,469,5.0,5.0,0.3134
4.747,8.717,1288.8,1.0,98.768,0.65,-98.711,7,45,408,5.0,5.0,0.3137
4.962,9.46,1780.2,1.0,98.298,0.7,-98.22,7,45,335,5.0,5.0,0.3194
4.313,11.904,7383.7,1.0,97.716,0.75,-92.616,7,45,585,5.0,5.0,0.2752
4.38,12.144,17940.4,1.0,95.811,0.8,-82.06,7,45,469,5.0,5.0,0.2836
4.403,12.732,41121.6,1.0,91.184,0.85,-58.878,7,45,304,5.0,5.0,0.2895
4.432,9.99,29215.3,1.0,80.82,0.9,-70.785,7,45,234,5.0,5.0,0.3034
4.546,9.176,30870.1,1.0,76.845,0.95,-69.13,7,45,168,5.0,5.0,0.3095
5.005,9.954,81872.8,1.0,53.121,1.0,-18.127,7,45,125,5.0,5.0,0.36
4.795,9.457,1146.0,1.0,99.008,0.6,-98.854,8,45,469,5.0,5.0,0.3134
4.747,8.717,1288.8,1.0,98.768,0.65,-98.711,8,45,408,5.0,5.0,0.3137
4.962,9.46,1780.2,1.0,98.298,0.7,-98.22,8,45,335,5.0,5.0,0.3194
4.313,11.904,7383.7,1.0,97.716,0.75,-92.616,8,45,585,5.0,5.0,0.2752
4.38,12.144,17940.4,1.0,95.811,0.8,-82.06,8,45,469,5.0,5.0,0.2836
4.403,12.732,41121.6,1.0,91.184,0.85,-58.878,8,45,304,5.0,5.0,0.2895
4.432,9.99,29215.3,1.0,80.82,0.9,-70.785,8,45,234,5.0,5.0,0.3034
4.546,9.176,30870.1,1.0,76.845,0.95,-69.13,8,45,168,5.0,5.0,0.3095
5.005,9.954,81872.8,1.0,53.121,1.0,-18.127,8,45,125,5.0,5.0,0.36
4.795,9.457,1146.0,1.0,99.008,0.6,-98.854,9,45,469,5.0,5.0,0.3134
4.747,8.717,1288.8,1.0,98.768,0.65,-98.711,9,45,408,5.0,5.0,0.3137
4.962,9.46,1780.2,1.0,98.298,0.7,-98.22,9,45,335,5.0,5.0,0.3194
4.313,11.904,7383.7,1.0,97.716,0.75,-92.616,9,45,585,5.0,5.0,0.2752
4.38,12.144,17940.4,1.0,95.811,0.8,-82.06,9,45,469,5.0,5.0,0.2836
4.403,12.732,41121.6,1.0,91.184,0.85,-58.878,9,45,304,5.0,5.0,0.2895
4.432,9.99,29215.3,1.0,80.82,0.9,-70.785,9,45,234,5.0,5.0,0.3034
4.546,9.176,30870.1,1.0,76.845,0.95,-69.13,9,45,168,5.0,5.0,0.3095
5.005,9.954,81872.8,1.0,53.121,1.0,-18.127,9,45,125,5.0,5.0,0.36
4.795,9.457,1146.0,1.0,99.008,0.6,-98.854,10,45,469,5.0,5.0,0.3134
4.747,8.717,1288.8,1.0,98.768,0.65,-98.711,10,45,408,5.0,5.0,0.3137
4.962,9.46,1780.2,1.0,98.298,0.7,-98.22,10,45,335,5.0,5.0,0.3194
4.313,11.904,7383.7,1.0,97.716,0.75,-92.616,10,45,585,5.0,5.0,0.2752
4.38,12.144,17940.4,1.0,95.811,0.8,-82.06,10,45,469,5.0,5.0,0.2836
4.403,12.732,41121.6,1.0,91.184,0.85,-58.878,10,45,304,5.0,5.0,0.2895
4.432,9.99,29215.3,1.0,80.82,0.9,-70.785,10,45,234,5.0,5.0,0.3034
4.546,9.176,30870.1,1.0,76.845,0.95,-69.13,10,45,168,5.0,5.0,0.3095
5.005,9.954,81872.8,1.0,53.121,1.0,-18.127,10,45,125,5.0,5.0,0.36
4.853,9.218,218.5,1.0,99.791,0.6,-99.782,1,50,489,5.0,3.0,0.3333
4.825,8.665,1848.8,1.0,98.232,0.65,-98.151,1,50,420,5.0,3.0,0.3405
5.116,9.106,212.9,1.0,99.796,0.7,-99.787,1,50,341,5.0,3.0,0.346
4.402,10.667,9758.8,1.0,96.471,0.75,-90.241,1,50,597,5.0,3.0,0.3065
4.452,10.877,21215.7,1.0,95.324,0.8,-78.784,1,50,477,5.0,3.0,0.3124
4.511,11.457,47172.4,1.0,89.008,0.85,-52.828,1,50,306,5.0,3.0,0.3203
4.551,9.075,30863.1,1.0,78.813,0.9,-69.137,1,50,236,5.0,3.0,0.3305
4.686,8.055,36203.4,1.0,72.775,0.95,-63.797,1,50,168,5.0,3.0,0.3512
5.131,9.329,89724.7,1.0,51.869,1.0,-10.275,1,50,125,5.0,3.0,0.384
4.853,9.218,218.5,1.0,99.791,0.6,-99.782,2,50,489,5.0,3.0,0.3333
4.825,8.665,1848.8,1.0,98.232,0.65,-98.151,2,50,420,5.0,3.0,0.3405
5.116,9.106,212.9,1.0,99.796,0.7,-99.787,2,50,341,5.0,3.0,0.346
4.402,10.667,9758.8,1.0,96.471,0.75,-90.241,2,50,597,5.0,3.0,0.3065
4.452,10.877,21215.7,1.0,95.324,0.8,-78.784,2,50,477,5.0,3.0,0.3124
4.511,11.457,47172.4,1.0,89.008,0.85,-52.828,2,50,306,5.0,3.0,0.3203
4.551,9.075,30863.1,1.0,78.813,0.9,-69.137,2,50,236,5.0,3.0,0.3305
4.686,8.055,36203.4,1.0,72.775,0.95,-63.797,2,50,168,5.0,3.0,0.3512
5.131,9.329,89724.7,1.0,51.869,1.0,-10.275,2,50,125,5.0,3.0,0.384
4.853,9.218,218.5,1.0,99.791,0.6,-99.782,3,50,489,5.0,3.0,0.3333
4.825,8.665,1848.8,1.0,98.232,0.65,-98.151,3,50,420,5.0,3.0,0.3405
5.116,9.106,212.9,1.0,99.796,0.7,-99.787,3,50,341,5.0,3.0,0.346
4.402,10.667,9758.8,1.0,96.471,0.75,-90.241,3,50,597,5.0,3.0,0.3065
4.452,10.877,21215.7,1.0,95.324,0.8,-78.784,3,50,477,5.0,3.0,0.3124
4.511,11.457,47172.4,1.0,89.008,0.85,-52.828,3,50,306,5.0,3.0,0.3203
4.551,9.075,30863.1,1.0,78.813,0.9,-69.137,3,50,236,5.0,3.0,0.3305
4.686,8.055,36203.4,1.0,72.775,0.95,-63.797,3,50,168,5.0,3.0,0.3512
5.131,9.329,89724.7,1.0,51.869,1.0,-10.275,3,50,125,5.0,3.0,0.384
4.853,9.218,218.5,1.0,99.791,0.6,-99.782,4,50,489,5.0,3.0,0.3333
4.825,8.665,1848.8,1.0,98.232,0.65,-98.151,4,50,420,5.0,3.0,0.3405
5.116,9.106,212.9,1.0,99.796,0.7,-99.787,4,50,341,5.0,3.0,0.346
4.402,10.667,9758.8,1.0,96.471,0.75,-90.241,4,50,597,5.0,3.0,0.3065
4.452,10.877,21215.7,1.0,95.324,0.8,-78.784,4,50,477,5.0,3.0,0.3124
4.511,11.457,47172.4,1.0,89.008,0.85,-52.828,4,50,306,5.0,3.0,0.3203
4.551,9.075,30863.1,1.0,78.813,0.9,-69.137,4,50,236,5.0,3.0,0.3305
4.686,8.055,36203.4,1.0,72.775,0.95,-63.797,4,50,168,5.0,3.0,0.3512
5.131,9.329,89724.7,1.0,51.869,1.0,-10.275,4,50,125,5.0,3.0,0.384
4.853,9.218,218.5,1.0,99.791,0.6,-99.782,5,50,489,5.0,3.0,0.3333
4.825,8.665,1848.8,1.0,98.232,0.65,-98.151,5,50,420,5.0,3.0,0.3405
5.116,9.106,212.9,1.0,99.796,0.7,-99.787,5,50,341,5.0,3.0,0.346
4.402,10.667,9758.8,1.0,96.471,0.75,-90.241,5,50,597,5.0,3.0,0.3065
4.452,10.877,21215.7,1.0,95.324,0.8,-78.784,5,50,477,5.0,3.0,0.3124
4.511,11.457,47172.4,1.0,89.008,0.85,-52.828,5,50,306,5.0,3.0,0.3203
4.551,9.075,30863.1,1.0,78.813,0.9,-69.137,5,50,236,5.0,3.0,0.3305
4.686,8.055,36203.4,1.0,72.775,0.95,-63.797,5,50,168,5.0,3.0,0.3512
5.131,9.329,89724.7,1.0,51.869,1.0,-10.275,5,50,125,5.0,3.0,0.384
4.853,9.218,218.5,1.0,99.791,0.6,-99.782,6,50,489,5.0,3.0,0.3333
4.825,8.665,1848.8,1.0,98.232,0.65,-98.151,6,50,420,5.0,3.0,0.3405
5.116,9.106,212.9,1.0,99.796,0.7,-99.787,6,50,341,5.0,3.0,0.346
4.402,10.667,9758.8,1.0,96.471,0.75,-90.241,6,50,597,5.0,3.0,0.3065
4.452,10.877,21215.7,1.0,95.324,0.8,-78.784,6,50,477,5.0,3.0,0.3124
4.511,11.457,47172.4,1.0,89.008,0.85,-52.828,6,50,306,5.0,3.0,0.3203
4.551,9.075,30863.1,1.0,78.813,0.9,-69.137,6,50,236,5.0,3.0,0.3305
4.686,8.055,36203.4,1.0,72.775,0.95,-63.797,6,50,168,5.0,3.0,0.3512
5.131,9.329,89724.7,1.0,51.869,1.0,-10.275,6,50,125,5.0,3.0,0.384
4.853,9.218,218.5,1.0,99.791,0.6,-99.782,7,50,489,5.0,3.0,0.3333
4.825,8.665,1848.8,1.0,98.232,0.65,-98.151,7,50,420,5.0,3.0,0.3405
5.116,9.106,212.9,1.0,99.796,0.7,-99.787,7,50,341,5.0,3.0,0.346
4.402,10.667,9758.8,1.0,96.471,0.75,-90.241,7,50,597,5.0,3.0,0.3065
4.452,10.877,21215.7,1.0,95.324,0.8,-78.784,7,50,477,5.0,3.0,0.3124
4.511,11.457,47172.4,1.0,89.008,0.85,-52.828,7,50,306,5.0,3.0,0.3203
4.551,9.075,30863.1,1.0,78.813,0.9,-69.137,7,50,236,5.0,3.0,0.3305
4.686,8.055,36203.4,1.0,72.775,0.95,-63.797,7,50,168,5.0,3.0,0.3512
5.131,9.329,89724.7,1.0,51.869,1.0,-10.275,7,50,125,5.0,3.0,0.384
4.853,9.218,218.5,1.0,99.791,0.6,-99.782,8,50,489,5.0,3.0,0.3333
4.825,8.665,1848.8,1.0,98.232,0.65,-98.151,8,50,420,5.0,3.0,0.3405
5.116,9.106,212.9,1.0,99.796,0.7,-99.787,8,50,341,5.0,3.0,0.346
4.402,10.667,9758.8,1.0,96.471,0.75,-90.241,8,50,597,5.0,3.0,0.3065
4.452,10.877,21215.7,1.0,95.324,0.8,-78.784,8,50,477,5.0,3.0,0.3124
4.511,11.457,47172.4,1.0,89.008,0.85,-52.828,8,50,306,5.0,3.0,0.3203
4.551,9.075,30863.1,1.0,78.813,0.9,-69.137,8,50,236,5.0,3.0,0.3305
4.686,8.055,36203.4,1.0,72.775,0.95,-63.797,8,50,168,5.0,3.0,0.3512
5.131,9.329,89724.7,1.0,51.869,1.0,-10.275,8,50,125,5.0,3.0,0.384
4.853,9.218,218.5,1.0,99.791,0.6,-99.782,9,50,489,5.0,3.0,0.3333
4.825,8.665,1848.8,1.0,98.232,0.65,-98.151,9,50,420,5.0,3.0,0.3405
5.116,9.106,212.9,1.0,99.796,0.7,-99.787,9,50,341,5.0,3.0,0.346
4.402,10.667,9758.8,1.0,96.471,0.75,-90.241,9,50,597,5.0,3.0,0.3065
4.452,10.877,21215.7,1.0,95.324,0.8,-78.784,9,50,477,5.0,3.0,0.3124
4.511,11.457,47172.4,1.0,89.008,0.85,-52.828,9,50,306,5.0,3.0,0.3203
4.551,9.075,30863.1,1.0,78.813,0.9,-69.137,9,50,236,5.0,3.0,0.3305
4.686,8.055,36203.4,1.0,72.775,0.95,-63.797,9,50,168,5.0,3.0,0.3512
5.131,9.329,89724.7,1.0,51.869,1.0,-10.275,9,50,125,5.0,3.0,0.384
4.853,9.218,218.5,1.0,99.791,0.6,-99.782,10,50,489,5.0,3.0,0.3333
4.825,8.665,1848.8,1.0,98.232,0.65,-98.151,10,50,420,5.0,3.0,0.3405
5.116,9.106,212.9,1.0,99.796,0.7,-99.787,10,50,341,5.0,3.0,0.346
4.402,10.667,9758.8,1.0,96.471,0.75,-90.241,10,50,597,5.0,3.0,0.3065
4.452,10.877,21215.7,1.0,95.324,0.8,-78.784,10,50,477,5.0,3.0,0.3124
4.511,11.457,47172.4,1.0,89.008,0.85,-52.828,10,50,306,5.0,3.0,0.3203
4.551,9.075,30863.1,1.0,78.813,0.9,-69.137,10,50,236,5.0,3.0,0.3305
4.686,8.055,36203.4,1.0,72.775,0.95,-63.797,10,50,168,5.0,3.0,0.3512
5.131,9.329,89724.7,1.0,51.869,1.0,-10.275,10,50,125,5.0,3.0,0.384
4.866,9.207,1205.5,1.0,98.847,0.6,-98.795,1,50,483,5.0,3.5,0.3354
4.809,8.727,1066.2,1.0,98.98,0.65,-98.934,1,50,418,5.0,3.5,0.3397
5.097,9.166,487.3,1.0,99.534,0.7,-99.513,1,50,339,5.0,3.5,0.3451
4.391,10.87,9766.5,1.0,96.809,0.75,-90.233,1,50,595,5.0,3.5,0.3008
4.458,10.989,14929.7,1.0,95.803,0.8,-85.07,1,50,476,5.0,3.5,0.3067
4.505,11.537,42384.4,1.0,89.931,0.85,-57.616,1,50,306,5.0,3.5,0.3137
4.551,8.978,28315.8,1.0,80.291,0.9,-71.684,1,50,236,5.0,3.5,0.3305
4.686,7.927,33612.0,1.0,74.795,0.95,-66.388,1,50,168,5.0,3.5,0.3512
5.131,9.172,83602.5,1.0,52.306,1.0,-16.397,1,50,125,5.0,3.5,0.384
4.866,9.207,1205.5,1.0,98.847,0.6,-98.795,2,50,483,5.0,3.5,0.3354
4.809,8.727,1066.2,1.0,98.98,0.65,-98.934,2,50,418,5.0,3.5,0.3397
5.097,9.166,487.3,1.0,99.534,0.7,-99.513,2,50,339,5.0,3.5,0.3451
4.391,10.87,9766.5,1.0,96.809,0.75,-90.233,2,50,595,5.0,3.5,0.3008
4.458,10.989,14929.7,1.0,95.803,0.8,-85.07,2,50,476,5.0,3.5,0.3067
4.505,11.537,42384.4,1.0,89.931,0.85,-57.616,2,50,306,5.0,3.5,0.3137
4.551,8.978,28315.8,1.0,80.291,0.9,-71.684,2,50,236,5.0,3.5,0.3305
4.686,7.927,33612.0,1.0,74.795,0.95,-66.388,2,50,168,5.0,3.5,0.3512
5.131,9.172,83602.5,1.0,52.306,1.0,-16.397,2,50,125,5.0,3.5,0.384
4.866,9.207,1205.5,1.0,98.847,0.6,-98.795,3,50,483,5.0,3.5,0.3354
4.809,8.727,1066.2,1.0,98.98,0.65,-98.934,3,50,418,5.0,3.5,0.3397
5.097,9.166,487.3,1.0,99.534,0.7,-99.513,3,50,339,5.0,3.5,0.3451
4.391,10.87,9766.5,1.0,96.809,0.75,-90.233,3,50,595,5.0,3.5,0.3008
4.458,10.989,14929.7,1.0,95.803,0.8,-85.07,3,50,476,5.0,3.5,0.3067
4.505,11.537,42384.4,1.0,89.931,0.85,-57.616,3,50,306,5.0,3.5,0.3137
4.551,8.978,28315.8,1.0,80.291,0.9,-71.684,3,50,236,5.0,3.5,0.3305
4.686,7.927,33612.0,1.0,74.795,0.95,-66.388,3,50,168,5.0,3.5,0.3512
5.131,9.172,83602.5,1.0,52.306,1.0,-16.397,3,50,125,5.0,3.5,0.384
4.866,9.207,1205.5,1.0,98.847,0.6,-98.795,4,50,483,5.0,3.5,0.3354
4.809,8.727,1066.2,1.0,98.98,0.65,-98.934,4,50,418,5.0,3.5,0.3397
5.097,9.166,487.3,1.0,99.534,0.7,-99.513,4,50,339,5.0,3.5,0.3451
4.391,10.87,9766.5,1.0,96.809,0.75,-90.233,4,50,595,5.0,3.5,0.3008
4.458,10.989,14929.7,1.0,95.803,0.8,-85.07,4,50,476,5.0,3.5,0.3067
4.505,11.537,42384.4,1.0,89.931,0.85,-57.616,4,50,306,5.0,3.5,0.3137
4.551,8.978,28315.8,1.0,80.291,0.9,-71.684,4,50,236,5.0,3.5,0.3305
4.686,7.927,33612.0,1.0,74.795,0.95,-66.388,4,50,168,5.0,3.5,0.3512
5.131,9.172,83602.5,1.0,52.306,1.0,-16.397,4,50,125,5.0,3.5,0.384
4.866,9.207,1205.5,1.0,98.847,0.6,-98.795,5,50,483,5.0,3.5,0.3354
4.809,8.727,1066.2,1.0,98.98,0.65,-98.934,5,50,418,5.0,3.5,0.3397
5.097,9.166,487.3,1.0,99.534,0.7,-99.513,5,50,339,5.0,3.5,0.3451
