hard_sl_pct,min_confidence,month,pnl,return_pct,risk_per_trade_pct,time_stop_minutes,trades,win_rate
5.0,1.0,2025-11,-16718.1,-33.436,10,5,53,0.434
5.0,1.0,2025-12,-17703.7,-35.407,10,5,63,0.3651
5.0,1.0,2026-01,-1757.7,-3.515,10,5,47,0.4043
5.0,1.0,2026-02,1476.3,2.953,10,5,70,0.5571
5.0,1.0,2026-03,-3551.1,-7.102,10,5,22,0.3182
5.0,0.8,2025-09,9221.1,18.442,1,10,178,0.4719
5.0,0.8,2025-10,-17682.7,-35.365,1,10,214,0.4206
5.0,0.8,2025-11,-8998.5,-17.997,1,10,233,0.3991
5.0,0.8,2025-12,-10245.2,-20.49,1,10,236,0.3983
5.0,0.8,2026-01,1017.1,2.034,1,10,196,0.4388
5.0,0.8,2026-02,-2249.8,-4.5,1,10,241,0.4357
5.0,0.8,2026-03,-1680.7,-3.361,1,10,211,0.4171
5.0,0.8,2026-04,-6833.4,-13.667,1,10,209,0.3971
5.0,0.8,2026-05,-748.3,-1.497,1,10,1,0.0
5.0,0.85,2025-09,5951.4,11.903,1,10,119,0.437
5.0,0.85,2025-10,-17599.4,-35.199,1,10,148,0.3919
5.0,0.85,2025-11,-9193.1,-18.386,1,10,131,0.3511
5.0,0.85,2025-12,-6638.8,-13.278,1,10,157,0.3949
5.0,0.85,2026-01,13.3,0.027,1,10,135,0.4593
5.0,0.85,2026-02,-905.8,-1.812,1,10,170,0.4647
5.0,0.85,2026-03,-1187.2,-2.374,1,10,138,0.3986
5.0,0.85,2026-04,-4260.9,-8.522,1,10,146,0.3562
5.0,0.85,2026-05,5553.1,11.106,1,10,90,0.5
5.0,0.9,2025-09,3866.1,7.732,1,10,93,0.4301
5.0,0.9,2025-10,-12944.4,-25.889,1,10,109,0.3945
5.0,0.9,2025-11,-9684.5,-19.369,1,10,99,0.3333
5.0,0.9,2025-12,-7337.4,-14.675,1,10,121,0.3719
5.0,0.9,2026-01,-409.5,-0.819,1,10,97,0.433
5.0,0.9,2026-02,2718.1,5.436,1,10,135,0.4963
5.0,0.9,2026-03,-3651.2,-7.302,1,10,103,0.3981
5.0,0.9,2026-04,-5171.6,-10.343,1,10,96,0.3542
5.0,0.9,2026-05,4261.6,8.523,1,10,69,0.5217
5.0,0.95,2025-09,1296.4,2.593,1,10,64,0.3906
5.0,0.95,2025-10,-8208.2,-16.416,1,10,73,0.411
5.0,0.95,2025-11,-5527.9,-11.056,1,10,71,0.3803
5.0,0.95,2025-12,-6952.4,-13.905,1,10,86,0.3605
5.0,0.95,2026-01,4461.1,8.922,1,10,69,0.4493
5.0,0.95,2026-02,8347.5,16.695,1,10,100,0.51
5.0,0.95,2026-03,14931.0,29.862,1,10,74,0.4054
5.0,0.95,2026-04,-5073.6,-10.147,1,10,64,0.3438
5.0,0.95,2026-05,8068.9,16.138,1,10,46,0.5
5.0,1.0,2025-09,2676.8,5.354,1,10,51,0.3725
5.0,1.0,2025-10,134.4,0.269,1,10,54,0.4815
5.0,1.0,2025-11,-4549.3,-9.099,1,10,53,0.434
5.0,1.0,2025-12,-11413.5,-22.827,1,10,63,0.3651
5.0,1.0,2026-01,-849.1,-1.698,1,10,47,0.4043
5.0,1.0,2026-02,10014.9,20.03,1,10,70,0.5714
5.0,1.0,2026-03,13143.9,26.288,1,10,53,0.3585
5.0,1.0,2026-04,-6978.3,-13.957,1,10,50,0.34
5.0,1.0,2026-05,4106.2,8.212,1,10,31,0.5484
5.0,0.8,2025-09,18948.3,37.897,2,10,178,0.4719
5.0,0.8,2025-10,-40516.7,-81.033,2,10,214,0.4206
5.0,0.8,2025-11,-13894.3,-27.789,2,10,233,0.3991
5.0,0.8,2025-12,-7438.9,-14.878,2,10,236,0.3983
5.0,0.8,2026-01,1615.6,3.231,2,10,196,0.4388
5.0,0.8,2026-02,206.5,0.413,2,10,241,0.4357
5.0,0.8,2026-03,-2933.0,-5.866,2,10,35,0.2571
5.0,0.85,2025-09,8076.6,16.153,2,10,119,0.437
5.0,0.85,2025-10,-32984.0,-65.968,2,10,148,0.3919
5.0,0.85,2025-11,-11195.8,-22.392,2,10,131,0.3511
5.0,0.85,2025-12,-4639.6,-9.279,2,10,157,0.3949
5.0,0.85,2026-01,1227.8,2.456,2,10,135,0.4593
5.0,0.85,2026-02,-809.2,-1.618,2,10,170,0.4647
5.0,0.85,2026-03,-1507.1,-3.014,2,10,138,0.3986
5.0,0.85,2026-04,-2272.2,-4.544,2,10,14,0.2143
5.0,0.9,2025-09,6209.0,12.418,2,10,93,0.4301
5.0,0.9,2025-10,-26992.0,-53.984,2,10,109,0.3945
5.0,0.9,2025-11,-13171.2,-26.342,2,10,99,0.3333
5.0,0.9,2025-12,-6205.5,-12.411,2,10,121,0.3719
5.0,0.9,2026-01,1138.2,2.276,2,10,97,0.433
5.0,0.9,2026-02,2988.3,5.977,2,10,135,0.4963
5.0,0.9,2026-03,-4488.4,-8.977,2,10,103,0.3981
5.0,0.9,2026-04,-3786.3,-7.573,2,10,73,0.3562
5.0,0.95,2025-09,-1725.5,-3.451,2,10,64,0.3906
5.0,0.95,2025-10,-15510.6,-31.021,2,10,73,0.411
5.0,0.95,2025-11,-7092.4,-14.185,2,10,71,0.3803
5.0,0.95,2025-12,-9134.3,-18.269,2,10,86,0.3605
5.0,0.95,2026-01,4974.9,9.95,2,10,69,0.4493
5.0,0.95,2026-02,8649.2,17.298,2,10,100,0.51
5.0,0.95,2026-03,12946.5,25.893,2,10,74,0.4054
5.0,0.95,2026-04,-11129.3,-22.259,2,10,64,0.3438
5.0,0.95,2026-05,10731.7,21.463,2,10,46,0.5
5.0,1.0,2025-09,2150.4,4.301,2,10,51,0.3725
5.0,1.0,2025-10,-1124.2,-2.248,2,10,54,0.4815
5.0,1.0,2025-11,-7443.8,-14.888,2,10,53,0.434
5.0,1.0,2025-12,-19202.4,-38.405,2,10,63,0.3651
5.0,1.0,2026-01,-1680.7,-3.361,2,10,47,0.4043
5.0,1.0,2026-02,14996.1,29.992,2,10,70,0.5714
5.0,1.0,2026-03,16674.0,33.348,2,10,53,0.3585
5.0,1.0,2026-04,-15017.8,-30.036,2,10,50,0.34
5.0,1.0,2026-05,5639.9,11.28,2,10,31,0.5484
5.0,0.8,2025-09,21463.4,42.927,3,10,178,0.4719
5.0,0.8,2025-10,-54145.7,-108.291,3,10,214,0.4206
5.0,0.8,2025-11,-11130.7,-22.261,3,10,233,0.3991
5.0,0.8,2025-12,-2310.0,-4.62,3,10,142,0.3944
5.0,0.85,2025-09,11249.0,22.498,3,10,119,0.437
5.0,0.85,2025-10,-45135.3,-90.271,3,10,148,0.3919
5.0,0.85,2025-11,-9475.2,-18.95,3,10,131,0.3511
5.0,0.85,2025-12,-2681.7,-5.363,3,10,97,0.3711
5.0,0.9,2025-09,5831.0,11.662,3,10,93,0.4301
5.0,0.9,2025-10,-35926.1,-71.852,3,10,109,0.3945
5.0,0.9,2025-11,-12728.1,-25.456,3,10,99,0.3333
5.0,0.9,2025-12,-3248.0,-6.496,3,10,111,0.3694
5.0,0.95,2025-09,-3313.1,-6.626,3,10,64,0.3906
5.0,0.95,2025-10,-21745.5,-43.491,3,10,73,0.411
5.0,0.95,2025-11,-8329.3,-16.659,3,10,71,0.3803
5.0,0.95,2025-12,-8142.4,-16.285,3,10,86,0.3605
5.0,0.95,2026-01,3838.8,7.678,3,10,69,0.4493
5.0,0.95,2026-02,5311.6,10.623,3,10,100,0.51
5.0,0.95,2026-03,2608.9,5.218,3,10,74,0.4054
5.0,0.95,2026-04,-7833.0,-15.666,3,10,64,0.3438
5.0,0.95,2026-05,3663.1,7.326,3,10,46,0.5
5.0,1.0,2025-09,1202.6,2.405,3,10,51,0.3725
5.0,1.0,2025-10,-3657.5,-7.315,3,10,54,0.4815
5.0,1.0,2025-11,-12869.5,-25.739,3,10,53,0.434
5.0,1.0,2025-12,-20213.9,-40.428,3,10,63,0.3651
5.0,1.0,2026-01,-696.5,-1.393,3,10,47,0.4043
5.0,1.0,2026-02,10577.7,21.155,3,10,70,0.5714
5.0,1.0,2026-03,2326.1,4.652,3,10,53,0.3585
5.0,1.0,2026-04,-10497.9,-20.996,3,10,50,0.34
5.0,1.0,2026-05,1852.9,3.706,3,10,31,0.5484
5.0,0.8,2025-09,17717.0,35.434,4,10,178,0.4719
5.0,0.8,2025-10,-59511.9,-119.024,4,10,214,0.4206
5.0,0.8,2025-11,-5219.2,-10.438,4,10,126,0.373
5.0,0.85,2025-09,8067.5,16.135,4,10,119,0.437
5.0,0.85,2025-10,-49785.4,-99.571,4,10,148,0.3919
5.0,0.85,2025-11,-5365.5,-10.731,4,10,66,0.3485
5.0,0.9,2025-09,4018.7,8.037,4,10,93,0.4301
5.0,0.9,2025-10,-41328.0,-82.656,4,10,109,0.3945
5.0,0.9,2025-11,-9736.3,-19.473,4,10,56,0.2679
5.0,0.95,2025-09,-6503.7,-13.007,4,10,64,0.3906
5.0,0.95,2025-10,-25759.3,-51.519,4,10,73,0.411
5.0,0.95,2025-11,-7923.3,-15.847,4,10,71,0.3803
5.0,0.95,2025-12,-5560.1,-11.12,4,10,86,0.3605
5.0,0.95,2026-01,-1414.0,-2.828,4,10,16,0.3125
5.0,1.0,2025-09,-466.2,-0.932,4,10,51,0.3725
5.0,1.0,2025-10,-5876.5,-11.753,4,10,54,0.4815
5.0,1.0,2025-11,-15898.4,-31.797,4,10,53,0.434
5.0,1.0,2025-12,-19182.8,-38.366,4,10,63,0.3651
5.0,1.0,2026-01,-938.0,-1.876,4,10,47,0.4043
5.0,1.0,2026-02,5073.6,10.147,4,10,70,0.5714
5.0,1.0,2026-03,-2377.9,-4.756,4,10,53,0.3585
5.0,1.0,2026-04,-5385.8,-10.772,4,10,50,0.34
5.0,1.0,2026-05,1486.8,2.974,4,10,31,0.5484
5.0,0.8,2025-09,11161.5,22.323,5,10,178,0.4719
