hard_sl_pct,min_confidence,month,pnl,return_pct,risk_per_trade_pct,time_stop_minutes,trades,win_rate
6.0,0.9,2025-09,-4347.0,-8.694,5,5,81,0.4691
6.0,0.9,2025-10,-39161.5,-78.323,5,5,115,0.3826
6.0,0.9,2025-11,-1256.94,-2.514,5,5,93,0.4516
6.0,0.9,2025-12,-1274.87,-2.55,5,5,93,0.3978
6.0,0.9,2026-01,-185.06,-0.37,5,5,100,0.46
6.0,0.9,2026-02,-2075.5,-4.151,5,5,53,0.4151
6.0,0.95,2025-09,22628.81,45.258,5,5,65,0.5077
6.0,0.95,2025-10,-57197.0,-114.394,5,5,85,0.3647
6.0,0.95,2025-11,-3398.94,-6.798,5,5,74,0.4189
6.0,0.95,2025-12,-2292.94,-4.586,5,5,71,0.3944
6.0,0.95,2026-01,3154.38,6.309,5,5,74,0.4459
6.0,0.95,2026-02,-9012.94,-18.026,5,5,74,0.4459
6.0,0.95,2026-03,-2202.37,-4.405,5,5,47,0.3404
6.0,1.0,2025-09,5134.5,10.269,5,5,49,0.4898
6.0,1.0,2025-10,-41278.12,-82.556,5,5,62,0.3387
6.0,1.0,2025-11,-2624.56,-5.249,5,5,51,0.4118
6.0,1.0,2025-12,-1522.94,-3.046,5,5,50,0.42
6.0,1.0,2026-01,10978.63,21.957,5,5,44,0.5227
6.0,1.0,2026-02,-11639.25,-23.279,5,5,57,0.4561
6.0,1.0,2026-03,-7379.75,-14.759,5,5,31,0.2903
6.0,0.8,2025-09,-20963.69,-41.927,6,5,144,0.4931
6.0,0.8,2025-10,-27654.81,-55.31,6,5,188,0.4149
6.0,0.85,2025-09,-13740.12,-27.48,6,5,108,0.4907
6.0,0.85,2025-10,-32200.0,-64.4,6,5,143,0.4196
6.0,0.85,2025-11,-1804.25,-3.609,6,5,116,0.4224
6.0,0.85,2025-12,-880.69,-1.761,6,5,21,0.3333
6.0,0.9,2025-09,-8509.81,-17.02,6,5,81,0.4691
6.0,0.9,2025-10,-37780.75,-75.561,6,5,115,0.3826
6.0,0.9,2025-11,-872.38,-1.745,6,5,93,0.4516
6.0,0.9,2025-12,-429.19,-0.858,6,5,93,0.3978
6.0,0.9,2026-01,-239.31,-0.479,6,5,100,0.46
6.0,0.9,2026-02,-1081.94,-2.164,6,5,42,0.4762
6.0,0.95,2025-09,24791.38,49.583,6,5,65,0.5077
6.0,0.95,2025-10,-64236.81,-128.474,6,5,85,0.3647
6.0,0.95,2025-11,-2815.31,-5.631,6,5,74,0.4189
6.0,0.95,2025-12,-1942.94,-3.886,6,5,71,0.3944
6.0,0.95,2026-01,1103.81,2.208,6,5,74,0.4459
6.0,0.95,2026-02,-4226.25,-8.452,6,5,74,0.4459
6.0,0.95,2026-03,-1855.0,-3.71,6,5,47,0.3404
6.0,1.0,2025-09,4206.13,8.412,6,5,49,0.4898
6.0,1.0,2025-10,-44541.0,-89.082,6,5,62,0.3387
6.0,1.0,2025-11,-2193.19,-4.386,6,5,51,0.4118
6.0,1.0,2025-12,-1159.81,-2.32,6,5,50,0.42
6.0,1.0,2026-01,8744.75,17.49,6,5,44,0.5227
6.0,1.0,2026-02,-9325.75,-18.652,6,5,57,0.4561
6.0,1.0,2026-03,-5107.37,-10.215,6,5,31,0.2903
6.0,0.8,2025-09,-20963.69,-41.927,7,5,144,0.4931
6.0,0.8,2025-10,-27654.81,-55.31,7,5,188,0.4149
6.0,0.85,2025-09,-13740.12,-27.48,7,5,108,0.4907
6.0,0.85,2025-10,-32200.0,-64.4,7,5,143,0.4196
6.0,0.85,2025-11,-1804.25,-3.609,7,5,116,0.4224
6.0,0.85,2025-12,-880.69,-1.761,7,5,21,0.3333
6.0,0.9,2025-09,-8509.81,-17.02,7,5,81,0.4691
6.0,0.9,2025-10,-37780.75,-75.561,7,5,115,0.3826
6.0,0.9,2025-11,-872.38,-1.745,7,5,93,0.4516
6.0,0.9,2025-12,-429.19,-0.858,7,5,93,0.3978
6.0,0.9,2026-01,-239.31,-0.479,7,5,100,0.46
6.0,0.9,2026-02,-1081.94,-2.164,7,5,42,0.4762
6.0,0.95,2025-09,24791.38,49.583,7,5,65,0.5077
6.0,0.95,2025-10,-64236.81,-128.474,7,5,85,0.3647
6.0,0.95,2025-11,-2815.31,-5.631,7,5,74,0.4189
6.0,0.95,2025-12,-1942.94,-3.886,7,5,71,0.3944
6.0,0.95,2026-01,1103.81,2.208,7,5,74,0.4459
6.0,0.95,2026-02,-4226.25,-8.452,7,5,74,0.4459
6.0,0.95,2026-03,-1855.0,-3.71,7,5,47,0.3404
6.0,1.0,2025-09,4206.13,8.412,7,5,49,0.4898
6.0,1.0,2025-10,-44541.0,-89.082,7,5,62,0.3387
6.0,1.0,2025-11,-2193.19,-4.386,7,5,51,0.4118
6.0,1.0,2025-12,-1159.81,-2.32,7,5,50,0.42
6.0,1.0,2026-01,8744.75,17.49,7,5,44,0.5227
6.0,1.0,2026-02,-9325.75,-18.652,7,5,57,0.4561
6.0,1.0,2026-03,-5107.37,-10.215,7,5,31,0.2903
6.0,0.8,2025-09,-20963.69,-41.927,8,5,144,0.4931
6.0,0.8,2025-10,-27654.81,-55.31,8,5,188,0.4149
6.0,0.85,2025-09,-13740.12,-27.48,8,5,108,0.4907
6.0,0.85,2025-10,-32200.0,-64.4,8,5,143,0.4196
6.0,0.85,2025-11,-1804.25,-3.609,8,5,116,0.4224
6.0,0.85,2025-12,-880.69,-1.761,8,5,21,0.3333
6.0,0.9,2025-09,-8509.81,-17.02,8,5,81,0.4691
6.0,0.9,2025-10,-37780.75,-75.561,8,5,115,0.3826
6.0,0.9,2025-11,-872.38,-1.745,8,5,93,0.4516
6.0,0.9,2025-12,-429.19,-0.858,8,5,93,0.3978
6.0,0.9,2026-01,-239.31,-0.479,8,5,100,0.46
6.0,0.9,2026-02,-1081.94,-2.164,8,5,42,0.4762
6.0,0.95,2025-09,24791.38,49.583,8,5,65,0.5077
6.0,0.95,2025-10,-64236.81,-128.474,8,5,85,0.3647
6.0,0.95,2025-11,-2815.31,-5.631,8,5,74,0.4189
6.0,0.95,2025-12,-1942.94,-3.886,8,5,71,0.3944
6.0,0.95,2026-01,1103.81,2.208,8,5,74,0.4459
6.0,0.95,2026-02,-4226.25,-8.452,8,5,74,0.4459
6.0,0.95,2026-03,-1855.0,-3.71,8,5,47,0.3404
6.0,1.0,2025-09,4206.13,8.412,8,5,49,0.4898
6.0,1.0,2025-10,-44541.0,-89.082,8,5,62,0.3387
6.0,1.0,2025-11,-2193.19,-4.386,8,5,51,0.4118
6.0,1.0,2025-12,-1159.81,-2.32,8,5,50,0.42
6.0,1.0,2026-01,8744.75,17.49,8,5,44,0.5227
6.0,1.0,2026-02,-9325.75,-18.652,8,5,57,0.4561
6.0,1.0,2026-03,-5107.37,-10.215,8,5,31,0.2903
6.0,0.8,2025-09,-20963.69,-41.927,9,5,144,0.4931
6.0,0.8,2025-10,-27654.81,-55.31,9,5,188,0.4149
6.0,0.85,2025-09,-13740.12,-27.48,9,5,108,0.4907
6.0,0.85,2025-10,-32200.0,-64.4,9,5,143,0.4196
6.0,0.85,2025-11,-1804.25,-3.609,9,5,116,0.4224
6.0,0.85,2025-12,-880.69,-1.761,9,5,21,0.3333
6.0,0.9,2025-09,-8509.81,-17.02,9,5,81,0.4691
6.0,0.9,2025-10,-37780.75,-75.561,9,5,115,0.3826
6.0,0.9,2025-11,-872.38,-1.745,9,5,93,0.4516
6.0,0.9,2025-12,-429.19,-0.858,9,5,93,0.3978
6.0,0.9,2026-01,-239.31,-0.479,9,5,100,0.46
6.0,0.9,2026-02,-1081.94,-2.164,9,5,42,0.4762
6.0,0.95,2025-09,24791.38,49.583,9,5,65,0.5077
6.0,0.95,2025-10,-64236.81,-128.474,9,5,85,0.3647
6.0,0.95,2025-11,-2815.31,-5.631,9,5,74,0.4189
6.0,0.95,2025-12,-1942.94,-3.886,9,5,71,0.3944
6.0,0.95,2026-01,1103.81,2.208,9,5,74,0.4459
6.0,0.95,2026-02,-4226.25,-8.452,9,5,74,0.4459
6.0,0.95,2026-03,-1855.0,-3.71,9,5,47,0.3404
6.0,1.0,2025-09,4206.13,8.412,9,5,49,0.4898
6.0,1.0,2025-10,-44541.0,-89.082,9,5,62,0.3387
6.0,1.0,2025-11,-2193.19,-4.386,9,5,51,0.4118
6.0,1.0,2025-12,-1159.81,-2.32,9,5,50,0.42
6.0,1.0,2026-01,8744.75,17.49,9,5,44,0.5227
6.0,1.0,2026-02,-9325.75,-18.652,9,5,57,0.4561
6.0,1.0,2026-03,-5107.37,-10.215,9,5,31,0.2903
6.0,0.8,2025-09,-20963.69,-41.927,10,5,144,0.4931
6.0,0.8,2025-10,-27654.81,-55.31,10,5,188,0.4149
6.0,0.85,2025-09,-13740.12,-27.48,10,5,108,0.4907
6.0,0.85,2025-10,-32200.0,-64.4,10,5,143,0.4196
6.0,0.85,2025-11,-1804.25,-3.609,10,5,116,0.4224
6.0,0.85,2025-12,-880.69,-1.761,10,5,21,0.3333
6.0,0.9,2025-09,-8509.81,-17.02,10,5,81,0.4691
6.0,0.9,2025-10,-37780.75,-75.561,10,5,115,0.3826
6.0,0.9,2025-11,-872.38,-1.745,10,5,93,0.4516
6.0,0.9,2025-12,-429.19,-0.858,10,5,93,0.3978
6.0,0.9,2026-01,-239.31,-0.479,10,5,100,0.46
6.0,0.9,2026-02,-1081.94,-2.164,10,5,42,0.4762
6.0,0.95,2025-09,24791.38,49.583,10,5,65,0.5077
6.0,0.95,2025-10,-64236.81,-128.474,10,5,85,0.3647
6.0,0.95,2025-11,-2815.31,-5.631,10,5,74,0.4189
6.0,0.95,2025-12,-1942.94,-3.886,10,5,71,0.3944
6.0,0.95,2026-01,1103.81,2.208,10,5,74,0.4459
6.0,0.95,2026-02,-4226.25,-8.452,10,5,74,0.4459
6.0,0.95,2026-03,-1855.0,-3.71,10,5,47,0.3404
6.0,1.0,2025-09,4206.13,8.412,10,5,49,0.4898
6.0,1.0,2025-10,-44541.0,-89.082,10,5,62,0.3387
6.0,1.0,2025-11,-2193.19,-4.386,10,5,51,0.4118
6.0,1.0,2025-12,-1159.81,-2.32,10,5,50,0.42
6.0,1.0,2026-01,8744.75,17.49,10,5,44,0.5227
6.0,1.0,2026-02,-9325.75,-18.652,10,5,57,0.4561
6.0,1.0,2026-03,-5107.37,-10.215,10,5,31,0.2903
6.0,0.8,2025-09,-616.0,-1.232,1,10,139,0.518
6.0,0.8,2025-10,-14208.69,-28.417,1,10,192,0.4479
6.0,0.8,2025-11,-52.5,-0.105,1,10,191,0.4712
6.0,0.8,2025-12,-2793.0,-5.586,1,10,208,0.4808
6.0,0.8,2026-01,-1023.75,-2.047,1,10,197,0.4619
6.0,0.8,2026-02,8149.31,16.299,1,10,197,0.5076
6.0,0.8,2026-03,-2166.06,-4.332,1,10,212,0.4245
6.0,0.8,2026-04,-6367.38,-12.735,1,10,204,0.4853
6.0,0.8,2026-05,2057.12,4.114,1,10,149,0.4228
6.0,0.85,2025-09,-429.19,-0.858,1,10,108,0.5185
6.0,0.85,2025-10,-7647.06,-15.294,1,10,143,0.4615
6.0,0.85,2025-11,-1162.0,-2.324,1,10,113,0.4602
6.0,0.85,2025-12,-5840.62,-11.681,1,10,128,0.4609
6.0,0.85,2026-01,424.81,0.85,1,10,130,0.4846
6.0,0.85,2026-02,1728.12,3.456,1,10,129,0.5116
6.0,0.85,2026-03,-5525.63,-11.051,1,10,138,0.4058
6.0,0.85,2026-04,-1366.75,-2.734,1,10,131,0.5038
6.0,0.85,2026-05,-2767.63,-5.535,1,10,90,0.4222
6.0,0.9,2025-09,1998.5,3.997,1,10,81,0.5062
6.0,0.9,2025-10,-10258.06,-20.516,1,10,115,0.4261
6.0,0.9,2025-11,2156.0,4.312,1,10,90,0.5
6.0,0.9,2025-12,355.69,0.711,1,10,91,0.4835
6.0,0.9,2026-01,2568.13,5.136,1,10,98,0.4898
6.0,0.9,2026-02,-4429.25,-8.858,1,10,95,0.4947
6.0,0.9,2026-03,-4011.88,-8.024,1,10,105,0.381
6.0,0.9,2026-04,435.75,0.871,1,10,101,0.5149
6.0,0.9,2026-05,248.94,0.498,1,10,64,0.4531
6.0,0.95,2025-09,6193.25,12.387,1,10,65,0.5385
6.0,0.95,2025-10,-6451.81,-12.904,1,10,84,0.4286
6.0,0.95,2025-11,1371.56,2.743,1,10,72,0.4583
6.0,0.95,2025-12,2170.0,4.34,1,10,70,0.5
6.0,0.95,2026-01,4339.56,8.679,1,10,72,0.4722
6.0,0.95,2026-02,-9558.06,-19.116,1,10,74,0.4595
6.0,0.95,2026-03,-10118.94,-20.238,1,10,72,0.3889
6.0,0.95,2026-04,3368.31,6.737,1,10,76,0.5132
6.0,0.95,2026-05,3381.87,6.764,1,10,52,0.5
6.0,1.0,2025-09,2684.06,5.368,1,10,49,0.5306
6.0,1.0,2025-10,-9539.69,-19.079,1,10,62,0.3871
6.0,1.0,2025-11,-745.5,-1.491,1,10,51,0.4314
6.0,1.0,2025-12,1186.5,2.373,1,10,49,0.5306
6.0,1.0,2026-01,9294.69,18.589,1,10,44,0.5455
6.0,1.0,2026-02,-5974.06,-11.948,1,10,57,0.4737
6.0,1.0,2026-03,-8678.69,-17.357,1,10,50,0.36
6.0,1.0,2026-04,3315.81,6.632,1,10,60,0.5167
6.0,1.0,2026-05,4265.19,8.53,1,10,36,0.5278
6.0,0.8,2025-09,-2530.5,-5.061,2,10,139,0.518
6.0,0.8,2025-10,-25200.0,-50.4,2,10,192,0.4479
6.0,0.8,2025-11,-359.63,-0.719,2,10,191,0.4712
6.0,0.8,2025-12,-5059.69,-10.119,2,10,208,0.4808
6.0,0.8,2026-01,-965.12,-1.93,2,10,197,0.4619
6.0,0.8,2026-02,5988.94,11.978,2,10,197,0.5076
6.0,0.8,2026-03,-5696.69,-11.393,2,10,212,0.4245
6.0,0.8,2026-04,-6176.19,-12.352,2,10,204,0.4853
6.0,0.8,2026-05,-1358.0,-2.716,2,10,149,0.4228
6.0,0.85,2025-09,-995.75,-1.991,2,10,108,0.5185
6.0,0.85,2025-10,-16089.06,-32.178,2,10,143,0.4615
6.0,0.85,2025-11,-3735.81,-7.472,2,10,113,0.4602
6.0,0.85,2025-12,-7919.19,-15.838,2,10,128,0.4609
6.0,0.85,2026-01,3517.06,7.034,2,10,130,0.4846
6.0,0.85,2026-02,359.62,0.719,2,10,129,0.5116
6.0,0.85,2026-03,-12339.69,-24.679,2,10,138,0.4058
6.0,0.85,2026-04,-1237.69,-2.475,2,10,131,0.5038
6.0,0.85,2026-05,-2399.69,-4.799,2,10,90,0.4222
6.0,0.9,2025-09,2599.19,5.198,2,10,81,0.5062
6.0,0.9,2025-10,-20684.13,-41.368,2,10,115,0.4261
6.0,0.9,2025-11,2584.31,5.169,2,10,90,0.5
6.0,0.9,2025-12,-211.31,-0.423,2,10,91,0.4835
6.0,0.9,2026-01,3076.5,6.153,2,10,98,0.4898
6.0,0.9,2026-02,-7892.06,-15.784,2,10,95,0.4947
6.0,0.9,2026-03,-8173.81,-16.348,2,10,105,0.381
6.0,0.9,2026-04,-745.94,-1.492,2,10,101,0.5149
6.0,0.9,2026-05,-77.0,-0.154,2,10,64,0.4531
6.0,0.95,2025-09,11738.13,23.476,2,10,65,0.5385
6.0,0.95,2025-10,-15810.81,-31.622,2,10,84,0.4286
6.0,0.95,2025-11,1366.31,2.733,2,10,72,0.4583
6.0,0.95,2025-12,2202.81,4.406,2,10,70,0.5
6.0,0.95,2026-01,6352.5,12.705,2,10,72,0.4722
6.0,0.95,2026-02,-17895.06,-35.79,2,10,74,0.4595
6.0,0.95,2026-03,-14291.37,-28.583,2,10,72,0.3889
6.0,0.95,2026-04,1752.63,3.505,2,10,76,0.5132
6.0,0.95,2026-05,5002.81,10.006,2,10,52,0.5
6.0,1.0,2025-09,5343.63,10.687,2,10,49,0.5306
6.0,1.0,2025-10,-19272.31,-38.545,2,10,62,0.3871
6.0,1.0,2025-11,-1533.44,-3.067,2,10,51,0.4314
6.0,1.0,2025-12,1375.06,2.75,2,10,49,0.5306
6.0,1.0,2026-01,17033.19,34.066,2,10,44,0.5455
6.0,1.0,2026-02,-12985.88,-25.972,2,10,57,0.4737
6.0,1.0,2026-03,-15660.31,-31.321,2,10,50,0.36
6.0,1.0,2026-04,1270.94,2.542,2,10,60,0.5167
6.0,1.0,2026-05,5337.94,10.676,2,10,36,0.5278
6.0,0.8,2025-09,-7034.13,-14.068,3,10,139,0.518
6.0,0.8,2025-10,-30815.31,-61.631,3,10,192,0.4479
6.0,0.8,2025-11,-2233.44,-4.467,3,10,191,0.4712
6.0,0.8,2025-12,-4158.44,-8.317,3,10,208,0.4808
6.0,0.8,2026-01,-525.0,-1.05,3,10,197,0.4619
6.0,0.8,2026-02,2675.31,5.351,3,10,197,0.5076
6.0,0.8,2026-03,-4126.5,-8.253,3,10,212,0.4245
6.0,0.8,2026-04,-897.75,-1.796,3,10,14,0.2857
6.0,0.85,2025-09,-5372.5,-10.745,3,10,108,0.5185
6.0,0.85,2025-10,-21770.87,-43.542,3,10,143,0.4615
6.0,0.85,2025-11,-4731.13,-9.462,3,10,113,0.4602
6.0,0.85,2025-12,-6624.19,-13.248,3,10,128,0.4609
6.0,0.85,2026-01,2035.69,4.071,3,10,130,0.4846
6.0,0.85,2026-02,375.37,0.751,3,10,129,0.5116
6.0,0.85,2026-03,-9360.75,-18.722,3,10,138,0.4058
6.0,0.85,2026-04,-1583.31,-3.167,3,10,131,0.5038
6.0,0.9,2025-09,2210.25,4.421,3,10,81,0.5062
6.0,0.9,2025-10,-28171.94,-56.344,3,10,115,0.4261
6.0,0.9,2025-11,1100.31,2.201,3,10,90,0.5
6.0,0.9,2025-12,-105.87,-0.212,3,10,91,0.4835
6.0,0.9,2026-01,2516.94,5.034,3,10,98,0.4898
6.0,0.9,2026-02,-9964.94,-19.93,3,10,95,0.4947
6.0,0.9,2026-03,-9195.38,-18.391,3,10,105,0.381
6.0,0.9,2026-04,-2119.69,-4.239,3,10,101,0.5149
6.0,0.9,2026-05,94.5,0.189,3,10,64,0.4531
6.0,0.95,2025-09,17315.38,34.631,3,10,65,0.5385
6.0,0.95,2025-10,-26753.12,-53.506,3,10,84,0.4286
6.0,0.95,2025-11,111.56,0.223,3,10,72,0.4583
6.0,0.95,2025-12,2762.81,5.526,3,10,70,0.5
6.0,0.95,2026-01,7913.5,15.827,3,10,72,0.4722
6.0,0.95,2026-02,-23170.44,-46.341,3,10,74,0.4595
6.0,0.95,2026-03,-15965.69,-31.931,3,10,72,0.3889
6.0,0.95,2026-04,-228.37,-0.457,3,10,76,0.5132
6.0,0.95,2026-05,2322.69,4.645,3,10,52,0.5
6.0,1.0,2025-09,6619.81,13.24,3,10,49,0.5306
6.0,1.0,2025-10,-28207.81,-56.416,3,10,62,0.3871
6.0,1.0,2025-11,-1977.94,-3.956,3,10,51,0.4314
6.0,1.0,2025-12,1509.38,3.019,3,10,49,0.5306
6.0,1.0,2026-01,21163.63,42.327,3,10,44,0.5455
6.0,1.0,2026-02,-17470.69,-34.941,3,10,57,0.4737
6.0,1.0,2026-03,-19063.19,-38.126,3,10,50,0.36
6.0,1.0,2026-04,-313.25,-0.627,3,10,60,0.5167
6.0,1.0,2026-05,3406.81,6.814,3,10,36,0.5278
6.0,0.8,2025-09,-12026.0,-24.052,4,10,139,0.518
6.0,0.8,2025-10,-31124.63,-62.249,4,10,192,0.4479
6.0,0.8,2025-11,-2455.69,-4.911,4,10,191,0.4712
6.0,0.8,2025-12,-2167.81,-4.336,4,10,73,0.3836
6.0,0.85,2025-09,-9299.5,-18.599,4,10,108,0.5185
6.0,0.85,2025-10,-26093.37,-52.187,4,10,143,0.4615
6.0,0.85,2025-11,-4099.38,-8.199,4,10,113,0.4602
6.0,0.85,2025-12,-5263.56,-10.527,4,10,128,0.4609
6.0,0.85,2026-01,626.5,1.253,4,10,130,0.4846
6.0,0.85,2026-02,629.56,1.259,4,10,129,0.5116
6.0,0.85,2026-03,-4333.0,-8.666,4,10,104,0.3846
6.0,0.9,2025-09,963.81,1.928,4,10,81,0.5062
6.0,0.9,2025-10,-34655.25,-69.311,4,10,115,0.4261
6.0,0.9,2025-11,476.0,0.952,4,10,90,0.5
6.0,0.9,2025-12,-1725.06,-3.45,4,10,91,0.4835
6.0,0.9,2026-01,804.56,1.609,4,10,98,0.4898
6.0,0.9,2026-02,-7621.69,-15.243,4,10,95,0.4947
6.0,0.9,2026-03,-6135.94,-12.272,4,10,76,0.3421
6.0,0.95,2025-09,22286.69,44.573,4,10,65,0.5385
6.0,0.95,2025-10,-36973.56,-73.947,4,10,84,0.4286
6.0,0.95,2025-11,-2179.63,-4.359,4,10,72,0.4583
6.0,0.95,2025-12,3111.94,6.224,4,10,70,0.5
6.0,0.95,2026-01,6422.06,12.844,4,10,72,0.4722
6.0,0.95,2026-02,-24864.87,-49.73,4,10,74,0.4595
6.0,0.95,2026-03,-13476.31,-26.953,4,10,72,0.3889
6.0,0.95,2026-04,-812.87,-1.626,4,10,76,0.5132
6.0,0.95,2026-05,777.87,1.556,4,10,52,0.5
6.0,1.0,2025-09,7890.31,15.781,4,10,49,0.5306
6.0,1.0,2025-10,-35813.31,-71.627,4,10,62,0.3871
6.0,1.0,2025-11,-3046.75,-6.093,4,10,51,0.4314
6.0,1.0,2025-12,1028.13,2.056,4,10,49,0.5306
6.0,1.0,2026-01,20733.13,41.466,4,10,44,0.5455
6.0,1.0,2026-02,-18455.5,-36.911,4,10,57,0.4737
6.0,1.0,2026-03,-15738.19,-31.476,4,10,50,0.36
6.0,1.0,2026-04,-2295.13,-4.59,4,10,60,0.5167
6.0,1.0,2026-05,1598.19,3.196,4,10,36,0.5278
6.0,0.8,2025-09,-18140.06,-36.28,5,10,139,0.518
6.0,0.8,2025-10,-28465.06,-56.93,5,10,192,0.4479
6.0,0.8,2025-11,-325.06,-0.65,5,10,191,0.4712
6.0,0.8,2025-12,-1295.87,-2.592,5,10,46,0.3696
6.0,0.85,2025-09,-13987.75,-27.976,5,10,108,0.5185
6.0,0.85,2025-10,-26610.06,-53.22,5,10,143,0.4615
6.0,0.85,2025-11,-4011.88,-8.024,5,10,113,0.4602
6.0,0.85,2025-12,-2321.81,-4.644,5,10,128,0.4609
6.0,0.85,2026-01,-241.94,-0.484,5,10,130,0.4846
6.0,0.85,2026-02,-1095.06,-2.19,5,10,68,0.5
6.0,0.9,2025-09,-1717.19,-3.434,5,10,81,0.5062
6.0,0.9,2025-10,-38052.44,-76.105,5,10,115,0.4261
6.0,0.9,2025-11,-269.5,-0.539,5,10,90,0.5
6.0,0.9,2025-12,-792.75,-1.585,5,10,91,0.4835
6.0,0.9,2026-01,-405.56,-0.811,5,10,98,0.4898
6.0,0.9,2026-02,-4423.56,-8.847,5,10,95,0.4947
6.0,0.9,2026-03,-3654.88,-7.31,5,10,69,0.3623
6.0,0.95,2025-09,25237.63,50.475,5,10,65,0.5385
6.0,0.95,2025-10,-47234.69,-94.469,5,10,84,0.4286
6.0,0.95,2025-11,-2831.5,-5.663,5,10,72,0.4583
6.0,0.95,2025-12,532.88,1.066,5,10,70,0.5
6.0,0.95,2026-01,4559.19,9.118,5,10,72,0.4722
6.0,0.95,2026-02,-20299.12,-40.598,5,10,74,0.4595
6.0,0.95,2026-03,-8419.69,-16.839,5,10,52,0.3269
6.0,1.0,2025-09,7539.44,15.079,5,10,49,0.5306
6.0,1.0,2025-10,-41383.56,-82.767,5,10,62,0.3871
6.0,1.0,2025-11,-3717.44,-7.435,5,10,51,0.4314
6.0,1.0,2025-12,76.56,0.153,5,10,49,0.5306
6.0,1.0,2026-01,16233.44,32.467,5,10,44,0.5455
6.0,1.0,2026-02,-16255.31,-32.511,5,10,57,0.4737
6.0,1.0,2026-03,-10985.62,-21.971,5,10,36,0.2778
6.0,0.8,2025-09,-23999.5,-47.999,6,10,139,0.518
6.0,0.8,2025-10,-24053.75,-48.108,6,10,192,0.4479
6.0,0.8,2025-11,-483.0,-0.966,6,10,15,0.3333
6.0,0.85,2025-09,-19333.56,-38.667,6,10,108,0.5185
6.0,0.85,2025-10,-24578.75,-49.158,6,10,143,0.4615
6.0,0.85,2025-11,-3241.88,-6.484,6,10,113,0.4602
6.0,0.85,2025-12,-1418.81,-2.838,6,10,44,0.3864
6.0,0.9,2025-09,-5750.06,-11.5,6,10,81,0.5062
6.0,0.9,2025-10,-37831.94,-75.664,6,10,115,0.4261
6.0,0.9,2025-11,-441.88,-0.884,6,10,90,0.5
6.0,0.9,2025-12,-630.44,-1.261,6,10,91,0.4835
6.0,0.9,2026-01,-724.06,-1.448,6,10,98,0.4898
6.0,0.9,2026-02,-3207.75,-6.415,6,10,53,0.4528
6.0,0.95,2025-09,28037.19,56.074,6,10,65,0.5385
6.0,0.95,2025-10,-57406.56,-114.813,6,10,84,0.4286
6.0,0.95,2025-11,-3171.88,-6.344,6,10,72,0.4583
6.0,0.95,2025-12,-496.12,-0.992,6,10,70,0.5
6.0,0.95,2026-01,2061.94,4.124,6,10,72,0.4722
6.0,0.95,2026-02,-13979.44,-27.959,6,10,74,0.4595
6.0,0.95,2026-03,-4126.94,-8.254,6,10,47,0.3404
6.0,1.0,2025-09,6946.19,13.892,6,10,49,0.5306
6.0,1.0,2025-10,-45333.75,-90.667,6,10,62,0.3871
6.0,1.0,2025-11,-2977.19,-5.954,6,10,51,0.4314
6.0,1.0,2025-12,139.13,0.278,6,10,49,0.5306
6.0,1.0,2026-01,14368.81,28.738,6,10,44,0.5455
6.0,1.0,2026-02,-15525.13,-31.05,6,10,57,0.4737
6.0,1.0,2026-03,-7547.31,-15.095,6,10,31,0.2903
6.0,0.8,2025-09,-23999.5,-47.999,7,10,139,0.518
6.0,0.8,2025-10,-24053.75,-48.108,7,10,192,0.4479
6.0,0.8,2025-11,-483.0,-0.966,7,10,15,0.3333
6.0,0.85,2025-09,-19333.56,-38.667,7,10,108,0.5185
6.0,0.85,2025-10,-24578.75,-49.158,7,10,143,0.4615
6.0,0.85,2025-11,-3241.88,-6.484,7,10,113,0.4602
6.0,0.85,2025-12,-1418.81,-2.838,7,10,44,0.3864
6.0,0.9,2025-09,-5750.06,-11.5,7,10,81,0.5062
6.0,0.9,2025-10,-37831.94,-75.664,7,10,115,0.4261
6.0,0.9,2025-11,-441.88,-0.884,7,10,90,0.5
6.0,0.9,2025-12,-630.44,-1.261,7,10,91,0.4835
6.0,0.9,2026-01,-724.06,-1.448,7,10,98,0.4898
6.0,0.9,2026-02,-3207.75,-6.415,7,10,53,0.4528
6.0,0.95,2025-09,28037.19,56.074,7,10,65,0.5385
6.0,0.95,2025-10,-57406.56,-114.813,7,10,84,0.4286
6.0,0.95,2025-11,-3171.88,-6.344,7,10,72,0.4583
6.0,0.95,2025-12,-496.12,-0.992,7,10,70,0.5
6.0,0.95,2026-01,2061.94,4.124,7,10,72,0.4722
6.0,0.95,2026-02,-13979.44,-27.959,7,10,74,0.4595
6.0,0.95,2026-03,-4126.94,-8.254,7,10,47,0.3404
6.0,1.0,2025-09,6946.19,13.892,7,10,49,0.5306
6.0,1.0,2025-10,-45333.75,-90.667,7,10,62,0.3871
6.0,1.0,2025-11,-2977.19,-5.954,7,10,51,0.4314
6.0,1.0,2025-12,139.13,0.278,7,10,49,0.5306
6.0,1.0,2026-01,14368.81,28.738,7,10,44,0.5455
6.0,1.0,2026-02,-15525.13,-31.05,7,10,57,0.4737
6.0,1.0,2026-03,-7547.31,-15.095,7,10,31,0.2903
6.0,0.8,2025-09,-23999.5,-47.999,8,10,139,0.518
6.0,0.8,2025-10,-24053.75,-48.108,8,10,192,0.4479
6.0,0.8,2025-11,-483.0,-0.966,8,10,15,0.3333
